id1	id2	boundary
182	214	4387.0
182	215	4387.0
182	249	4387.0
183	215	4387.0
183	216	4387.0
183	250	4387.0
184	216	4387.0
184	217	4387.0
184	251	4387.0
185	217	4387.0
185	218	4387.0
185	252	4387.0
186	218	4387.0
186	219	4387.0
186	253	4387.0
187	219	4387.0
187	220	4387.0
187	254	4387.0
188	188	2193.0
188	220	4387.0
188	221	4387.0
188	255	4387.0
189	189	4387.0
189	221	4387.0
189	222	4387.0
189	256	4387.0
190	190	6580.0
190	224	4387.0
190	225	4387.0
190	260	4387.0
191	191	4387.0
191	225	4387.0
191	226	4387.0
191	261	4387.0
192	226	4387.0
192	227	4387.0
192	262	4387.0
193	227	4387.0
193	228	4387.0
193	263	4387.0
194	228	4387.0
194	229	4387.0
194	264	4387.0
195	229	4387.0
195	230	4387.0
195	265	4387.0
196	230	4387.0
196	231	4387.0
196	266	4387.0
197	231	4387.0
197	232	4387.0
197	267	4387.0
198	232	4387.0
198	233	4387.0
198	268	4387.0
199	233	4387.0
199	234	4387.0
199	269	4387.0
200	234	4387.0
200	235	4387.0
200	270	4387.0
201	235	4387.0
201	236	4387.0
201	271	4387.0
202	236	4387.0
202	237	4387.0
202	272	4387.0
203	237	4387.0
203	238	4387.0
203	273	4387.0
204	238	4387.0
204	239	4387.0
204	274	4387.0
205	239	4387.0
205	240	4387.0
205	275	4387.0
206	240	4387.0
206	241	4387.0
206	276	4387.0
207	241	4387.0
207	242	4387.0
207	277	4387.0
208	242	4387.0
208	243	4387.0
208	278	4387.0
209	243	4387.0
209	244	4387.0
209	279	4387.0
210	244	4387.0
210	245	4387.0
210	280	4387.0
211	245	4387.0
211	246	4387.0
211	281	4387.0
212	246	4387.0
212	247	4387.0
212	282	4387.0
213	247	4387.0
213	248	4387.0
213	283	4387.0
214	248	4387.0
214	249	4387.0
214	284	4387.0
215	249	4387.0
215	250	4387.0
215	285	4387.0
216	250	4387.0
216	251	4387.0
216	286	4387.0
217	251	4387.0
217	252	4387.0
217	287	4387.0
218	252	4387.0
218	253	4387.0
218	288	4387.0
219	253	4387.0
219	254	4387.0
219	289	4387.0
220	254	4387.0
220	255	4387.0
220	290	4387.0
221	255	4387.0
221	256	4387.0
221	291	4387.0
222	222	4387.0
222	256	4387.0
222	257	4387.0
222	292	4387.0
223	223	6580.0
223	257	4387.0
223	258	4387.0
223	293	4387.0
224	224	4387.0
224	259	4387.0
224	260	4387.0
224	298	4387.0
225	225	2193.0
225	260	4387.0
225	261	4387.0
225	299	4387.0
226	261	4387.0
226	262	4387.0
226	300	4387.0
227	262	4387.0
227	263	4387.0
227	301	4387.0
228	263	4387.0
228	264	4387.0
228	302	4387.0
229	264	4387.0
229	265	4387.0
229	303	4387.0
230	265	4387.0
230	266	4387.0
230	304	4387.0
231	266	4387.0
231	267	4387.0
231	305	4387.0
232	267	4387.0
232	268	4387.0
232	306	4387.0
233	268	4387.0
233	269	4387.0
233	307	4387.0
234	269	4387.0
234	270	4387.0
234	308	4387.0
235	270	4387.0
235	271	4387.0
235	309	4387.0
236	271	4387.0
236	272	4387.0
236	310	4387.0
237	272	4387.0
237	273	4387.0
237	311	4387.0
238	273	4387.0
238	274	4387.0
238	312	4387.0
239	274	4387.0
239	275	4387.0
239	313	4387.0
240	275	4387.0
240	276	4387.0
240	314	4387.0
241	276	4387.0
241	277	4387.0
241	315	4387.0
242	277	4387.0
242	278	4387.0
242	316	4387.0
243	278	4387.0
243	279	4387.0
243	317	4387.0
244	279	4387.0
244	280	4387.0
244	318	4387.0
245	280	4387.0
245	281	4387.0
245	319	4387.0
246	281	4387.0
246	282	4387.0
246	320	4387.0
247	282	4387.0
247	283	4387.0
247	321	4387.0
248	283	4387.0
248	284	4387.0
248	322	4387.0
249	284	4387.0
249	285	4387.0
249	323	4387.0
250	285	4387.0
250	286	4387.0
250	324	4387.0
251	286	4387.0
251	287	4387.0
251	325	4387.0
252	287	4387.0
252	288	4387.0
252	326	4387.0
253	288	4387.0
253	289	4387.0
253	327	4387.0
254	289	4387.0
254	290	4387.0
254	328	4387.0
255	290	4387.0
255	291	4387.0
255	329	4387.0
256	291	4387.0
256	292	4387.0
256	330	4387.0
257	257	2193.0
257	292	4387.0
257	293	4387.0
257	331	4387.0
258	258	4387.0
258	293	4387.0
258	294	4387.0
258	332	4387.0
259	259	4387.0
259	297	4387.0
259	298	4387.0
259	337	4387.0
260	298	4387.0
260	299	4387.0
260	338	4387.0
261	299	4387.0
261	300	4387.0
261	339	4387.0
262	300	4387.0
262	301	4387.0
262	340	4387.0
263	301	4387.0
263	302	4387.0
263	341	4387.0
264	302	4387.0
264	303	4387.0
264	342	4387.0
265	303	4387.0
265	304	4387.0
265	343	4387.0
266	304	4387.0
266	305	4387.0
266	344	4387.0
267	305	4387.0
267	306	4387.0
267	345	4387.0
268	306	4387.0
268	307	4387.0
268	346	4387.0
269	307	4387.0
269	308	4387.0
269	347	4387.0
270	308	4387.0
270	309	4387.0
270	348	4387.0
271	309	4387.0
271	310	4387.0
271	349	4387.0
272	310	4387.0
272	311	4387.0
272	350	4387.0
273	311	4387.0
273	312	4387.0
273	351	4387.0
274	312	4387.0
274	313	4387.0
274	352	4387.0
275	313	4387.0
275	314	4387.0
275	353	4387.0
276	314	4387.0
276	315	4387.0
276	354	4387.0
277	315	4387.0
277	316	4387.0
277	355	4387.0
278	316	4387.0
278	317	4387.0
278	356	4387.0
279	317	4387.0
279	318	4387.0
279	357	4387.0
280	318	4387.0
280	319	4387.0
280	358	4387.0
281	319	4387.0
281	320	4387.0
281	359	4387.0
282	320	4387.0
282	321	4387.0
282	360	4387.0
283	321	4387.0
283	322	4387.0
283	361	4387.0
284	322	4387.0
284	323	4387.0
284	362	4387.0
285	323	4387.0
285	324	4387.0
285	363	4387.0
286	324	4387.0
286	325	4387.0
286	364	4387.0
287	325	4387.0
287	326	4387.0
287	365	4387.0
288	326	4387.0
288	327	4387.0
288	366	4387.0
289	327	4387.0
289	328	4387.0
289	367	4387.0
290	328	4387.0
290	329	4387.0
290	368	4387.0
291	329	4387.0
291	330	4387.0
291	369	4387.0
292	330	4387.0
292	331	4387.0
292	370	4387.0
293	331	4387.0
293	332	4387.0
293	371	4387.0
294	294	4387.0
294	332	4387.0
294	333	4387.0
294	372	4387.0
295	295	6580.0
295	333	4387.0
295	334	4387.0
295	373	4387.0
296	296	6580.0
296	335	4387.0
296	336	4387.0
296	377	4387.0
297	297	4387.0
297	336	4387.0
297	337	4387.0
297	378	4387.0
298	337	4387.0
298	338	4387.0
298	379	4387.0
299	338	4387.0
299	339	4387.0
299	380	4387.0
300	339	4387.0
300	340	4387.0
300	381	4387.0
301	340	4387.0
301	341	4387.0
301	382	4387.0
302	341	4387.0
302	342	4387.0
302	383	4387.0
303	342	4387.0
303	343	4387.0
303	384	4387.0
304	343	4387.0
304	344	4387.0
304	385	4387.0
305	344	4387.0
305	345	4387.0
305	386	4387.0
306	345	4387.0
306	346	4387.0
306	387	4387.0
307	346	4387.0
307	347	4387.0
307	388	4387.0
308	347	4387.0
308	348	4387.0
308	389	4387.0
309	348	4387.0
309	349	4387.0
309	390	4387.0
310	349	4387.0
310	350	4387.0
310	391	4387.0
311	350	4387.0
311	351	4387.0
311	392	4387.0
312	351	4387.0
312	352	4387.0
312	393	4387.0
313	352	4387.0
313	353	4387.0
313	394	4387.0
314	353	4387.0
314	354	4387.0
314	395	4387.0
315	354	4387.0
315	355	4387.0
315	396	4387.0
316	355	4387.0
316	356	4387.0
316	397	4387.0
317	356	4387.0
317	357	4387.0
317	398	4387.0
318	357	4387.0
318	358	4387.0
318	399	4387.0
319	358	4387.0
319	359	4387.0
319	400	4387.0
320	359	4387.0
320	360	4387.0
320	401	4387.0
321	360	4387.0
321	361	4387.0
321	402	4387.0
322	361	4387.0
322	362	4387.0
322	403	4387.0
323	362	4387.0
323	363	4387.0
323	404	4387.0
324	363	4387.0
324	364	4387.0
324	405	4387.0
325	364	4387.0
325	365	4387.0
325	406	4387.0
326	365	4387.0
326	366	4387.0
326	407	4387.0
327	366	4387.0
327	367	4387.0
327	408	4387.0
328	367	4387.0
328	368	4387.0
328	409	4387.0
329	368	4387.0
329	369	4387.0
329	410	4387.0
330	369	4387.0
330	370	4387.0
330	411	4387.0
331	370	4387.0
331	371	4387.0
331	412	4387.0
332	371	4387.0
332	372	4387.0
332	413	4387.0
333	333	2193.0
333	372	4387.0
333	373	4387.0
333	414	4387.0
334	334	4387.0
334	373	4387.0
334	374	4387.0
334	415	4387.0
335	335	4387.0
335	376	4387.0
335	377	4387.0
335	421	4387.0
336	336	2193.0
336	377	4387.0
336	378	4387.0
336	422	4387.0
337	378	4387.0
337	379	4387.0
337	423	4387.0
338	379	4387.0
338	380	4387.0
338	424	4387.0
339	380	4387.0
339	381	4387.0
339	425	4387.0
340	381	4387.0
340	382	4387.0
340	426	4387.0
341	382	4387.0
341	383	4387.0
341	427	4387.0
342	383	4387.0
342	384	4387.0
342	428	4387.0
343	384	4387.0
343	385	4387.0
343	429	4387.0
344	385	4387.0
344	386	4387.0
344	430	4387.0
345	386	4387.0
345	387	4387.0
345	431	4387.0
346	387	4387.0
346	388	4387.0
346	432	4387.0
347	388	4387.0
347	389	4387.0
347	433	4387.0
348	389	4387.0
348	390	4387.0
348	434	4387.0
349	390	4387.0
349	391	4387.0
349	435	4387.0
350	391	4387.0
350	392	4387.0
350	436	4387.0
351	392	4387.0
351	393	4387.0
351	437	4387.0
352	393	4387.0
352	394	4387.0
352	438	4387.0
353	394	4387.0
353	395	4387.0
353	439	4387.0
354	395	4387.0
354	396	4387.0
354	440	4387.0
355	396	4387.0
355	397	4387.0
355	441	4387.0
356	397	4387.0
356	398	4387.0
356	442	4387.0
357	398	4387.0
357	399	4387.0
357	443	4387.0
358	399	4387.0
358	400	4387.0
358	444	4387.0
359	400	4387.0
359	401	4387.0
359	445	4387.0
360	401	4387.0
360	402	4387.0
360	446	4387.0
361	402	4387.0
361	403	4387.0
361	447	4387.0
362	403	4387.0
362	404	4387.0
362	448	4387.0
363	404	4387.0
363	405	4387.0
363	449	4387.0
364	405	4387.0
364	406	4387.0
364	450	4387.0
365	406	4387.0
365	407	4387.0
365	451	4387.0
366	407	4387.0
366	408	4387.0
366	452	4387.0
367	408	4387.0
367	409	4387.0
367	453	4387.0
368	409	4387.0
368	410	4387.0
368	454	4387.0
369	410	4387.0
369	411	4387.0
369	455	4387.0
370	411	4387.0
370	412	4387.0
370	456	4387.0
371	412	4387.0
371	413	4387.0
371	457	4387.0
372	413	4387.0
372	414	4387.0
372	458	4387.0
373	414	4387.0
373	415	4387.0
373	459	4387.0
374	374	4387.0
374	415	4387.0
374	416	4387.0
374	460	4387.0
375	375	6580.0
375	416	4387.0
375	417	4387.0
375	461	4387.0
376	376	4387.0
376	420	4387.0
376	421	4387.0
376	466	4387.0
377	421	4387.0
377	422	4387.0
377	467	4387.0
378	422	4387.0
378	423	4387.0
378	468	4387.0
379	423	4387.0
379	424	4387.0
379	469	4387.0
380	424	4387.0
380	425	4387.0
380	470	4387.0
381	425	4387.0
381	426	4387.0
381	471	4387.0
382	426	4387.0
382	427	4387.0
382	472	4387.0
383	427	4387.0
383	428	4387.0
383	473	4387.0
384	428	4387.0
384	429	4387.0
384	474	4387.0
385	429	4387.0
385	430	4387.0
385	475	4387.0
386	430	4387.0
386	431	4387.0
386	476	4387.0
387	431	4387.0
387	432	4387.0
387	477	4387.0
388	432	4387.0
388	433	4387.0
388	478	4387.0
389	433	4387.0
389	434	4387.0
389	479	4387.0
390	434	4387.0
390	435	4387.0
390	480	4387.0
391	435	4387.0
391	436	4387.0
391	481	4387.0
392	436	4387.0
392	437	4387.0
392	482	4387.0
393	437	4387.0
393	438	4387.0
393	483	4387.0
394	438	4387.0
394	439	4387.0
394	484	4387.0
395	439	4387.0
395	440	4387.0
395	485	4387.0
396	440	4387.0
396	441	4387.0
396	486	4387.0
397	441	4387.0
397	442	4387.0
397	487	4387.0
398	442	4387.0
398	443	4387.0
398	488	4387.0
399	443	4387.0
399	444	4387.0
399	489	4387.0
400	444	4387.0
400	445	4387.0
400	490	4387.0
401	445	4387.0
401	446	4387.0
401	491	4387.0
402	446	4387.0
402	447	4387.0
402	492	4387.0
403	447	4387.0
403	448	4387.0
403	493	4387.0
404	448	4387.0
404	449	4387.0
404	494	4387.0
405	449	4387.0
405	450	4387.0
405	495	4387.0
406	450	4387.0
406	451	4387.0
406	496	4387.0
407	451	4387.0
407	452	4387.0
407	497	4387.0
408	452	4387.0
408	453	4387.0
408	498	4387.0
409	453	4387.0
409	454	4387.0
409	499	4387.0
410	454	4387.0
410	455	4387.0
410	500	4387.0
411	455	4387.0
411	456	4387.0
411	501	4387.0
412	456	4387.0
412	457	4387.0
412	502	4387.0
413	457	4387.0
413	458	4387.0
413	503	4387.0
414	458	4387.0
414	459	4387.0
414	504	4387.0
415	459	4387.0
415	460	4387.0
415	505	4387.0
416	416	2193.0
416	460	4387.0
416	461	4387.0
416	506	4387.0
417	417	4387.0
417	461	4387.0
417	462	4387.0
417	507	4387.0
418	418	6580.0
418	462	4387.0
418	463	4387.0
418	508	4387.0
419	419	6580.0
419	464	4387.0
419	465	4387.0
419	512	4387.0
420	420	4387.0
420	465	4387.0
420	466	4387.0
420	513	4387.0
421	466	4387.0
421	467	4387.0
421	514	4387.0
422	467	4387.0
422	468	4387.0
422	515	4387.0
423	468	4387.0
423	469	4387.0
423	516	4387.0
424	469	4387.0
424	470	4387.0
424	517	4387.0
425	470	4387.0
425	471	4387.0
425	518	4387.0
426	471	4387.0
426	472	4387.0
426	519	4387.0
427	472	4387.0
427	473	4387.0
427	520	4387.0
428	473	4387.0
428	474	4387.0
428	521	4387.0
429	474	4387.0
429	475	4387.0
429	522	4387.0
430	475	4387.0
430	476	4387.0
430	523	4387.0
431	476	4387.0
431	477	4387.0
431	524	4387.0
432	477	4387.0
432	478	4387.0
432	525	4387.0
433	478	4387.0
433	479	4387.0
433	526	4387.0
434	479	4387.0
434	480	4387.0
434	527	4387.0
435	480	4387.0
435	481	4387.0
435	528	4387.0
436	481	4387.0
436	482	4387.0
436	529	4387.0
437	482	4387.0
437	483	4387.0
437	530	4387.0
438	483	4387.0
438	484	4387.0
438	531	4387.0
439	484	4387.0
439	485	4387.0
439	532	4387.0
440	485	4387.0
440	486	4387.0
440	533	4387.0
441	486	4387.0
441	487	4387.0
441	534	4387.0
442	487	4387.0
442	488	4387.0
442	535	4387.0
443	488	4387.0
443	489	4387.0
443	536	4387.0
444	489	4387.0
444	490	4387.0
444	537	4387.0
445	490	4387.0
445	491	4387.0
445	538	4387.0
446	491	4387.0
446	492	4387.0
446	539	4387.0
447	492	4387.0
447	493	4387.0
447	540	4387.0
448	493	4387.0
448	494	4387.0
448	541	4387.0
449	494	4387.0
449	495	4387.0
449	542	4387.0
450	495	4387.0
450	496	4387.0
450	543	4387.0
451	496	4387.0
451	497	4387.0
451	544	4387.0
452	497	4387.0
452	498	4387.0
452	545	4387.0
453	498	4387.0
453	499	4387.0
453	546	4387.0
454	499	4387.0
454	500	4387.0
454	547	4387.0
455	500	4387.0
455	501	4387.0
455	548	4387.0
456	501	4387.0
456	502	4387.0
456	549	4387.0
457	502	4387.0
457	503	4387.0
457	550	4387.0
458	503	4387.0
458	504	4387.0
458	551	4387.0
459	504	4387.0
459	505	4387.0
459	552	4387.0
460	505	4387.0
460	506	4387.0
460	553	4387.0
461	506	4387.0
461	507	4387.0
461	554	4387.0
462	462	2193.0
462	507	4387.0
462	508	4387.0
462	555	4387.0
463	463	4387.0
463	508	4387.0
463	509	4387.0
463	556	4387.0
464	464	4387.0
464	511	4387.0
464	512	4387.0
464	561	4387.0
465	465	2193.0
465	512	4387.0
465	513	4387.0
465	562	4387.0
466	513	4387.0
466	514	4387.0
466	563	4387.0
467	514	4387.0
467	515	4387.0
467	564	4387.0
468	515	4387.0
468	516	4387.0
468	565	4387.0
469	516	4387.0
469	517	4387.0
469	566	4387.0
470	517	4387.0
470	518	4387.0
470	567	4387.0
471	518	4387.0
471	519	4387.0
471	568	4387.0
472	519	4387.0
472	520	4387.0
472	569	4387.0
473	520	4387.0
473	521	4387.0
473	570	4387.0
474	521	4387.0
474	522	4387.0
474	571	4387.0
475	522	4387.0
475	523	4387.0
475	572	4387.0
476	523	4387.0
476	524	4387.0
476	573	4387.0
477	524	4387.0
477	525	4387.0
477	574	4387.0
478	525	4387.0
478	526	4387.0
478	575	4387.0
479	526	4387.0
479	527	4387.0
479	576	4387.0
480	527	4387.0
480	528	4387.0
480	577	4387.0
481	528	4387.0
481	529	4387.0
481	578	4387.0
482	529	4387.0
482	530	4387.0
482	579	4387.0
483	530	4387.0
483	531	4387.0
483	580	4387.0
484	531	4387.0
484	532	4387.0
484	581	4387.0
485	532	4387.0
485	533	4387.0
485	582	4387.0
486	533	4387.0
486	534	4387.0
486	583	4387.0
487	534	4387.0
487	535	4387.0
487	584	4387.0
488	535	4387.0
