species,pu,amount
35339,460,2390519.82426394
35403,460,1384571.2394121
35869,460,209155.108533021
35279,461,89649.0099527686
35339,461,2390515.874821
35403,461,1414401.65178801
35869,461,89676.9417666376
35339,462,3038128.86455014
35403,462,408361.04182993795
35869,462,537888.547812707
35339,463,3496342.4957571
35869,463,488054.8020385871
35339,464,3984413.46307186
35339,465,3984429.63129453
35339,466,3984445.80250949
35339,467,3984461.97669885
35339,468,3984478.1538613
35339,469,3984494.33396707
35339,470,3984510.51706012
35339,471,3984526.70308753
35339,472,3984542.89207436
35339,473,3984559.08400502
35339,474,3366847.77285886
35869,474,617727.506002415
35339,475,358570.182086431
35869,475,3626021.2945895
35403,476,179338.65872153602
35869,476,3805269.01868663
35403,477,2032276.11848571
35869,477,1952347.76258253
35403,478,3715709.80164762
35869,478,268930.28599327
35403,479,3984656.2971441
35403,480,3984672.50954117
35403,481,3984688.72485508
35403,482,3984704.94307177
35403,483,3984721.16418651
35403,484,3984737.3881762
35279,485,99608.64326959947
35403,485,3885144.97178834
35279,486,0.0
35403,486,3984769.84484385
35403,487,3984786.07747484
35403,488,3984802.31299605
35403,489,3984818.55137535
35403,490,3984834.7926226
35403,491,3984851.03673137
35403,492,3984867.28368211
35403,493,3984883.53348543
35403,494,3984899.78614239
35403,495,3984916.04160843
35403,496,3984932.29992559
35403,497,3984948.5610872
35403,498,3984964.82504805
35403,499,3984981.09182892
35403,500,3984997.36142934
35403,501,3985013.63384412
35279,502,209216.864277373
35339,502,1893009.59065129
35403,502,1882803.52398117
35339,503,3985046.1870675
35312,504,508140.01353725704
35339,504,3476922.45432216
35312,505,1344888.32649325
35339,505,2640190.42497077
35312,506,49807.6331565592
35339,506,3935287.40466976
35339,507,3985111.32699439
35339,508,3985127.61892065
35339,509,3985143.91362358
35339,510,3985160.21108697
35339,511,3985176.51130074
35339,512,3985192.81428644
35339,513,3566718.49469067
35869,513,418490.6253177871
35339,514,1036090.65774943
35869,514,2949134.77072732
35869,515,3985241.73969464
35869,516,3985258.05364556
35869,517,3985274.37030988
35869,518,3985290.68972177
35869,519,3985307.01183889
35869,520,3985323.33667051
35869,521,3985339.66421803
35869,522,3985355.99448302
35869,523,3985372.32741059
35403,524,9967.10390233452
35869,524,3975421.55917103
35403,525,1663996.43281854
35869,525,2321408.56857764
35403,526,3826021.22079115
35869,526,159400.121644534
35403,527,3985437.6861352
35279,528,498270.720332805
35403,528,3487183.31217851
35279,529,3696585.65191008
35403,529,288884.72965344397
35279,530,3985486.73327435
35279,531,3008939.08645296
35339,531,976564.001201125
35279,532,49812.0294469051
35339,532,3935707.41523909
35339,533,3786223.5455483
35361,533,199312.258798897
35339,534,1454599.76309264
35361,534,2530952.40359458
35361,535,3985568.53166733
35361,536,3985584.89925459
35361,537,3985601.26950344
35361,538,3985617.64235737
35361,539,3985634.01783392
35361,540,3985650.39593299
35361,541,3985666.77664695
35361,542,3985683.15995736
35361,543,3985699.54587523
35361,544,3985715.93438788
35361,545,3985732.32547877
35361,546,3985748.71917604
35361,547,3985765.11545315
35361,548,3985781.51428347
35361,549,3985797.91570968
35361,550,3985814.31969287
35361,551,3985830.72622335
35361,552,3985847.13533746
35361,553,3985863.54697692
35361,554,3985879.96117701
35361,555,3985896.37791548
35361,556,3985912.79718173
35361,557,3985929.21899746
35361,558,3985945.64332335
35361,559,3985962.07016666
35361,560,3985978.49953924
35361,561,3985994.93142099
35361,562,3986011.36580026
35361,563,3986027.80267062
35361,564,3986044.24206351
35361,565,3986060.68393323
35361,566,3986077.12829353
35361,567,3986093.57511981
35361,568,3986110.02443858
35361,569,3986126.47623023
35361,570,3986142.93046937
35361,571,3986159.38718024
35361,572,3986175.84633882
35361,573,3986192.30795355
35361,574,3986208.7720216005
35361,575,3986225.23851997
35361,576,3986241.70745991
35361,577,3986258.17882249
35361,578,3986274.65260744
35361,579,3986291.12882106
35361,580,3986307.60745713
35361,581,3986324.08849144
35361,582,3986340.57191805
35361,583,3986357.05777063
35361,584,3986373.54599734
35361,585,3986390.03662091
35361,586,3986406.52962999
35361,587,3986423.0250287005
35361,588,3986439.52279426
35361,589,3986456.02290452
35361,590,3986472.52541306
35361,591,3986489.03027348
35361,592,3986505.53747622
35361,593,3986522.04703854
35361,594,3986538.55893969
35361,595,3986555.07318884
35361,596,3986571.58975257
35403,597,3978025.62472632
35339,598,8.196221478661268
35403,598,3954279.24989772
35869,598,29882.5528823083
35279,599,936367.7678129792
35339,599,1474217.38864833
35403,599,1573602.01581512
35279,600,2181371.82630977
35339,600,1723153.86995947
35403,600,79676.9722101704
35279,601,2390584.02024592
35339,601,1593634.77750969
35279,602,2231141.94376196
35339,602,1753092.98631899
35279,603,1982165.07735239
35339,603,2002084.55197085
35279,604,1065730.63693137
35339,604,1882556.64635267
35403,604,946330.2291263241
35869,604,89645.4306970774
35339,605,1852761.6727018
35403,605,1553782.30139694
35869,605,577737.842270837
35339,606,1872547.77693674
35403,606,1613730.19426347
35869,606,498021.51848519203
35279,607,39843.105823661404
35339,607,149400.712186831
35403,607,3785109.87404363
35869,607,9962.081046140258
35403,608,3984331.78761193
35403,609,3984347.94108286
35403,610,3984364.09756458
35403,611,3207289.7544651
35869,611,777090.5025738509
35339,612,2161687.95943835
35869,612,1822708.46006673
35339,613,3984412.58497505
35339,614,3984428.75341396
35339,615,3984444.92482106
35339,616,3984461.09921764
35339,617,3984477.2765826005
35339,618,3984493.45690204
35339,619,3984509.64019911
35339,620,3984525.82643
35339,621,3984542.01562584
35339,622,3984558.20775869
35339,623,3984574.40282488
35339,624,3894919.51991968
35869,624,89671.0809194992
35339,625,3297244.92801545
35869,625,687361.873765428
35339,626,2181429.29068799
35869,626,1803193.71494894
35403,627,199264.8320137
35869,627,3785374.38041367
35403,628,1623837.2795876998
35869,628,2360818.1425491003
35403,629,2958688.46619641
35869,629,1025983.16853601
35403,630,3974727.28513062
35869,630,9960.56512733467
35403,631,3984704.06867677
35403,632,3984720.2899971
35403,633,3984736.51419429
35279,634,3417044.95892876
35403,634,567707.782362562
35279,635,1892606.79472304
35403,635,2092162.17654401
35403,636,3984785.20411826
35403,637,3984801.43983582
35403,638,3984817.67843541
35403,639,3984833.91988735
35403,640,3984850.16419897
35403,641,3984866.41136488
35403,642,3984882.66137313
35403,643,3984898.91422771
35403,644,3984915.16991957
35403,645,3984931.42843838
35403,646,3984947.68980203
35403,647,3984963.95396518
35403,648,3984980.22097093
35403,649,3984996.49075933
35312,650,318873.97352329
35403,650,3666138.78986826
35279,651,19925.1107021791
35312,651,816855.255277587
35339,651,2909195.4602445
35403,651,239046.738075359
35312,652,2052378.54691963
35339,652,1932666.77010535
35312,653,3845591.21542267
35339,653,139470.382620953
35312,654,3985077.88184331
35312,655,2042249.30497176
35339,655,1942844.86345401
35312,656,1155632.91241032
35339,656,2829477.54537647
35312,657,0.0
35339,657,3985126.74993439
35339,658,3985143.04483392
35339,659,3985159.34251755
35339,660,3985175.64293759
35339,661,3985191.94612736
35339,662,1324964.9208421998
35869,662,2660243.33122264
35869,663,3985224.56074668
35869,664,3985240.87216106
35869,665,3985257.18632194
35869,666,3985273.50320617
35869,667,3985289.82282458
35869,668,3985306.14515309
35869,669,3985322.47018307
35869,670,3985338.79795443
35869,671,3985355.12841889
35403,672,89675.9116567609
35869,672,3895695.54990817
35403,673,2231924.51067468
35869,673,1753463.28676725
35403,674,3985404.13596695
35403,675,3985420.47721572
35403,676,3985436.8211193
35279,677,9.50423283208337
35403,677,3985443.66348051
35279,678,2799931.07589535
35403,678,1185538.44108509
35279,679,3955587.08538074
35339,679,29898.7835109934
35279,680,787017.989514234
35339,680,3198484.23397954
35339,681,3985518.58073693
35339,682,3985534.94060006
35339,683,3925752.69073193
35361,683,59798.6124364923
35339,684,1075969.58067115
35361,684,2909598.08766519
35361,685,3985584.03615081
35361,686,3985600.4066099
35361,687,3985616.77966909
35361,688,3985633.15536555
35361,689,3985649.53367243
35361,690,3985665.91459137
35361,691,3985682.29812069
35361,692,3985698.68425391
35361,693,3985715.0729785003
35361,694,3985731.46428437
35361,695,3985747.85819181
35361,696,3985764.25467034
35361,697,3985780.65372763
35361,698,3985797.05535125
35361,699,3985813.45955122
35361,700,3985829.86630622
35361,701,3985846.27562021
35361,702,3985862.68747122
35361,703,3985879.10189501
35361,704,3985895.51884306
35361,705,3985911.93832822
35361,706,3985928.36034904
35361,707,3985944.78488825
35361,708,3985961.21194546
35361,709,3985977.64152878
35361,710,3985994.07363941
35361,711,3986010.5082177003
35361,712,3986026.94531529
35361,713,3986043.38490648
35361,714,3986059.82699103
35361,715,3986076.27157855
35361,716,3986092.71860467
35361,717,3986109.16814133
35361,718,3986125.62014254
35361,719,3986142.07460171
35361,720,3986158.5315357004
35361,721,3986174.99090434
35361,722,3986191.45272878
35361,723,3986207.9170151
35361,724,3986224.38371361
35361,725,3986240.85288501
35361,726,3986257.3244626997
35361,727,3986273.79845763
35361,728,3986290.27489777
35361,729,3986306.7537280996
35361,730,3986323.23499137
35361,731,3986339.7186287995
35361,732,3986356.20468851
35361,733,3986372.69314492
35361,734,3986389.18398539
35361,735,3986405.6772091
35361,736,3986422.1728143
35361,737,3986438.67079574
35361,738,3986455.1711462997
35361,739,3986471.67385349
35361,740,3986488.17892312
35361,741,3986504.68634944
35361,742,3986521.19611729
35361,743,3986537.70825088
35361,744,3986554.22269742
35361,745,3986570.73949674
35403,746,3975082.23487709
35403,747,3984169.54467014
35403,748,3984185.668048
35279,749,139469.934000903
35403,749,3844731.86047806
35279,750,3247269.52602116
35403,750,736948.3979562641
35279,751,3984234.05649625
35279,752,3984250.19205754
35279,753,2519911.55235818
35403,753,1464354.77830294
35279,754,99595.00532113072
35403,754,3884687.46694806
35403,755,3984298.61691232
35403,756,3984314.76457161
35403,757,3984330.915242701
35403,758,3984347.06892996
35403,759,3984363.22560044
35403,760,2938369.49165942
35869,760,1046009.89363054
35339,761,159394.742545596
35403,761,966169.5768021
35869,761,2858831.22860606
35339,762,727160.7248076791
35403,762,1045922.42557622
35869,762,2211328.56323318
35339,763,557832.483958393
35403,763,1274992.77573465
35869,763,2151602.62257684
35339,764,298883.469052095
35403,764,478084.54551146296
35869,764,3207476.0393158
35339,765,2570108.57328794
35869,765,1414351.65518193
35339,766,3984476.40605308
35869,766,0.0
35339,767,3984492.58657959
35339,768,3984508.77007433
35339,769,3984524.95649723
35339,770,3984541.14590529
35339,771,3984557.33824179
35339,772,3984573.53351595
35339,773,3984589.73173101
35339,774,3984605.93288086
35339,775,3974652.20430837
35869,775,9969.93263368532
35339,776,2061947.64099761
35869,776,1922690.70294177
35339,777,2012202.72052028
35869,777,1972451.83332625
35339,778,647504.878767931
35869,778,3337165.88788157
35339,779,1095761.90131931
35403,779,1105862.69693259
35869,779,1783062.38412704
35339,780,936374.8338134808
35403,780,2908887.15426338
35869,780,139439.461030821
35339,781,179296.545549111
35403,781,3715778.73511751
35869,781,89643.85416985769
35403,782,3984735.64693617
35279,783,3257675.89604691
35403,783,727075.978189139
35279,784,3895069.96143343
35403,784,89698.14297436699
35279,785,438223.64657702297
35403,785,3546560.69089841
35403,786,3984800.57340474
35403,787,3984816.8121978994
35403,788,3984833.0538556
35403,789,3984849.29837542
35403,790,3984865.54573792
35403,791,3984881.79596332
35403,792,3984898.04901828
35403,793,3984914.30491706
35403,794,3984930.56364939
35403,795,3984946.82520419
35403,796,3984963.08957459
35403,797,3984979.35679775
35312,798,249093.5247645689
35403,798,3725939.58020846
35448,798,9962.505594796401
35312,799,3018730.23762042
35403,799,876618.960313273
35448,799,89662.6151252404
35312,800,3985028.17526274
35312,801,3985044.4536682
35312,802,3985060.73489226
35312,803,3985077.01890215
35312,804,3985093.30569288
35312,805,3985109.59526833
35339,805,0.0
35312,806,1016119.43111082
35339,806,2969006.45650258
35339,807,3985142.18272893
35339,808,3985158.48060574
35339,809,3985174.78124689
35339,810,3935347.54233527
35869,810,49843.54231137309
35339,811,368529.232102128
35869,811,3616678.15867486
35869,812,3985223.69968112
35869,813,3985240.01129483
35869,814,3985256.3256712006
35403,815,109605.97155282901
35869,815,3875666.67120163
35403,816,1384893.96736693
35869,816,2600394.99521055
35403,817,1115842.46516041
35869,817,2869462.81995585
35403,818,846881.759237821
35869,818,3138439.85113043
35403,819,1574245.01977065
35869,819,2411092.91856816
35403,820,2739948.72686259
35869,820,1245405.54214711
35403,821,3566910.80693865
35869,821,418459.79543540796
35403,822,3985386.93844739
35403,823,3985403.2771918
35403,824,3985419.6186468
35403,825,3985435.96275486
35403,826,3985452.30956254
35279,827,99655.451713697
35403,827,3736332.02011237
35869,827,149481.187209622
35279,828,1036231.86587775
35339,828,1823490.5811506
35403,828,249000.93220418398
35869,828,876761.835120262
35339,829,3985501.36596513
35339,830,3985517.72342012
35339,831,3985534.0835008
35339,832,3985550.44626386
35339,833,3188347.49006055
35361,833,797219.3215902679
35339,834,308836.918375538
35361,834,3676746.26129403
35361,835,3985599.55033694
35361,836,3985615.92361982
35339,837,986524.039737027
35361,837,2999108.25977695
35339,838,2899529.6258487008
35361,838,1086119.05219041
35339,839,1663914.74778949
35361,839,2321750.3113744
35339,840,159411.68929876
35361,840,3826269.75360555
35361,841,3985697.82923813
35361,842,3985714.21818182
35361,843,3985730.60969564
35361,844,3985747.00380887
35361,845,3985763.40050452
35361,846,3985779.79977306
35361,847,3985796.20160926
35361,848,3985812.60602272
35361,849,3985829.01298875
35361,850,3985845.42250873
35361,851,3985861.83457085
35361,852,3985878.24920521
35361,853,3985894.66636326
35361,854,3985911.08605897
35361,855,3985927.50829703
35361,856,3985943.93304076
35361,857,3985960.36031893
35361,858,3985976.79011628
35361,859,3985993.22241811
35361,860,3986009.6572293
35361,861,3986026.09453466
35361,862,3986042.53433322
35361,863,3986058.97663189
35361,864,3986075.42142992
35361,865,3986091.86868066
35361,866,3986108.31842732
35361,867,3986124.77062726
35361,868,3986141.22530797
35361,869,3986157.68245227
35361,870,3986174.14205057
35361,871,3986190.60408051
35361,872,3986207.06856202
35361,873,3986223.53549558
35361,874,3986240.0048697996
35361,875,3986256.47664612
35361,876,3986272.95087177
35361,877,3986289.42751672
35361,878,3986305.9065698995
35361,879,3986322.38803645
35361,880,3986338.87190848
35361,881,3986355.35817479
35361,882,3986371.84684182
35361,883,3986388.33789455
