id1,id2,boundary
14301,14302,4.38691542189941
8562,8745,4.38691542192602
17740,17924,4.38691542193409
13259,13443,4.38691542193449
6467,6652,4.38691542193409
19082,19267,4.38691542193449
18640,18641,4.38691542189941
8178,8361,4.38691542187533
6848,7032,4.38691542192602
9299,9483,4.38691542188606
13216,13400,4.386915421884
6045,6228,4.38691542193449
17693,17694,4.38691542189941
9674,9857,4.3869154218842
6948,7133,4.38691542193449
14991,15176,4.38691542188513
8750,8934,4.3869154218842
17453,17636,4.38691542188513
18063,18247,4.38691542192602
7967,7968,4.38691542189941
12767,12952,4.38691542192602
17199,17383,4.38691542192602
10186,10370,4.38691542187573
5872,6056,4.3869154218842
7287,7472,4.38691542187533
17936,18121,4.38691542188513
5161,5345,4.38691542187533
9890,9891,4.38691542189941
13584,13585,4.38691542189941
3352,3535,4.38691542188606
14887,15070,4.38691542193429
8187,8370,4.3869154218838
15199,15200,4.38691542189941
12064,12065,4.38691542189941
15994,15995,4.38691542190127
7548,7549,4.38691542189941
14285,14469,4.38691542193449
6870,7055,4.38691542193449
4850,5033,4.3869154218838
15137,15321,4.38691542193449
9716,9899,4.3869154218842
14821,14822,4.38691542189941
13189,13374,4.3869154218842
17964,18149,4.38691542187626
14636,14637,4.38691542199999
12570,12754,4.38691542188606
13337,13338,4.38691542190127
6223,6224,4.38691542189941
8772,8773,4.38691542189941
18496,18679,4.3869154218842
12104,12105,4.38691542189941
16822,17007,4.38691542193409
15526,15709,4.3869154218838
14800,14983,4.38691542193449
13721,13904,4.38691542193449
15005,15006,4.38691542189941
5964,5965,4.38691542190313
3510,3511,4.38691542189941
19192,19193,4.38691542190127
13444,13445,4.38691542189941
12460,12644,4.38691542193449
18836,19019,4.38691542187573
17568,17753,4.38691542193449
9738,9739,4.38691542189941
16157,16341,4.38691542192582
12803,12988,4.38691542192562
18912,19095,4.3869154218842
12218,12402,4.38691542192602
19070,19254,4.38691542192562
7826,8009,4.38691542187573
10407,10591,4.38691542193449
14282,14466,4.38691542192562
12994,12995,4.38691542189941
8894,9078,4.38691542192602
13515,13700,4.3869154218842
9233,9416,4.38691542187719
5586,5769,4.38691542193409
7569,7570,4.38691542189941
10796,10980,4.38691542193449
18905,19089,4.3869154218842
5018,5019,4.38691542189941
19285,19286,4.38691542190127
18348,18349,4.38691542189941
7813,7814,4.38691542199999
14814,14997,4.38691542192602
13244,13428,4.38691542187553
6110,6295,4.3869154218842
8038,8039,4.38691542189941
13929,13930,4.38691542189941
8863,8864,4.38691542189941
5710,5711,4.38691542189941
5393,5578,4.38691542193409
13178,13362,4.38691542187533
7132,7316,4.38691542192562
14240,14241,4.38691542189941
13464,13465,4.38691542189941
10722,10906,4.38691542193449
16328,16511,4.38691542193449
15434,15619,4.38691542193429
8014,8199,4.38691542192562
13354,13537,4.38691542193449
576,577,4.38691542189941
16362,16546,4.38691542192582
14637,14638,4.38691542199999
12828,13013,4.38691542192562
10712,10713,4.38691542189941
16143,16328,4.38691542193449
13146,13330,4.3869154218842
14963,15148,4.38691542187666
6462,6647,4.38691542193449
12004,12189,4.3869154218838
14147,14331,4.38691542188513
7090,7274,4.38691542193449
3722,3905,4.38691542187573
8868,8869,4.38691542189941
15055,15056,4.38691542189941
14843,14844,4.38691542189941
5728,5729,4.38691542189941
8457,8641,4.38691542193429
15375,15376,4.38691542189941
12480,12665,4.38691542193449
16996,16997,4.38691542189941
12704,12705,4.38691542189941
16082,16266,4.38691542192602
17178,17363,4.38691542193449
13825,14009,4.38691542193449
10752,10935,4.38691542193449
15876,15877,4.38691542190127
8928,8929,4.38691542189941
19010,19195,4.38691542192602
16537,16722,4.3869154218842
10460,10461,4.38691542189941
17821,17822,4.38691542189941
14483,14667,4.38691542187626
9426,9611,4.38691542193449
13007,13190,4.3869154218842
11545,11546,4.38691542189941
9619,9803,4.3869154218838
9495,9496,4.38691542189941
14155,14156,4.38691542189941
18699,18700,4.38691542189941
13672,13673,4.38691542190127
13498,13682,4.38691542187573
14872,14873,4.38691542189941
11251,11252,4.38691542189941
17388,17571,4.38691542188513
2036,2220,4.38691542193449
11461,11645,4.38691542192602
14933,15118,4.38691542188513
8329,8513,4.38691542193449
12236,12419,4.38691542193449
11741,11742,4.38691542189941
10683,10866,4.38691542192562
10061,10245,4.38691542193449
10805,10989,4.38691542193449
15872,16055,4.3869154218842
15937,16120,4.3869154218842
17014,17015,4.38691542189941
9515,9700,4.38691542193449
2235,2236,4.38691542189941
9067,9251,4.3869154218838
7231,7416,4.3869154218842
7527,7710,4.38691542193429
12837,13021,4.38691542193449
10891,11076,4.38691542193449
13495,13679,4.3869154218838
3689,3873,4.38691542187533
4063,4247,4.38691542193449
17243,17244,4.38691542189941
8541,8724,4.38691542192602
20297,20480,4.38691542188473
13966,13967,4.38691542189941
12471,12472,4.38691542189941
9753,9938,4.38691542192562
4620,4805,4.38691542192562
17451,17634,4.38691542187626
3353,3537,4.38691542188606
13267,13451,4.38691542193449
12454,12639,4.38691542193449
8695,8696,4.38691542189941
15995,16179,4.38691542187553
19385,19570,4.3869154218838
17199,17384,4.38691542193449
5402,5403,4.38691542189941
4986,5171,4.38691542193449
3729,3913,4.3869154218842
9925,10110,4.38691542193449
14673,14857,4.3869154218842
11024,11208,4.38691542193449
9885,10070,4.38691542192562
9327,9511,4.38691542187719
12192,12375,4.38691542193449
6638,6821,4.38691542188606
16896,16897,4.38691542189941
12964,12965,4.38691542189941
12217,12401,4.38691542193449
16894,17079,4.38691542192562
17808,17809,4.38691542189941
13497,13682,4.3869154218838
12614,12797,4.38691542188606
12014,12199,4.38691542187573
10316,10317,4.38691542189941
15402,15587,4.38691542193449
6707,6891,4.3869154218776
2778,2963,4.3869154218842
9679,9863,4.3869154218842
11970,11971,4.38691542189941
11563,11746,4.38691542192562
7199,7384,4.38691542187533
13760,13944,4.38691542192562
7868,8051,4.3869154218842
17942,18127,4.38691542187626
17598,17783,4.38691542193449
15955,15956,4.38691542190127
10103,10104,4.38691542189941
2588,2771,4.38691542192562
7138,7139,4.38691542189941
9509,9694,4.38691542193449
13942,13943,4.38691542189941
4242,4426,4.3869154218842
9880,10065,4.38691542192562
10708,10891,4.38691542193449
16773,16774,4.38691542189941
15919,15920,4.38691542190127
5851,5852,4.38691542189941
13132,13317,4.38691542187573
7042,7225,4.38691542192562
13813,13998,4.38691542193449
6230,6414,4.38691542187553
10191,10376,4.38691542187573
9117,9118,4.38691542189941
8212,8396,4.3869154218842
10755,10756,4.38691542189941
9344,9527,4.38691542188606
14202,14387,4.38691542193449
9333,9516,4.38691542187719
4066,4249,4.38691542193449
17915,17916,4.38691542189941
15051,15052,4.38691542189941
13815,13816,4.38691542189941
17345,17529,4.38691542188513
9967,9968,4.38691542189941
13725,13726,4.38691542190127
12418,12603,4.38691542193409
2588,2589,4.38691542190313
8079,8263,4.38691542193449
8266,8449,4.3869154218842
15167,15350,4.38691542193409
14204,14389,4.38691542192562
19106,19107,4.38691542189941
8997,9180,4.38691542192582
11072,11073,4.38691542190313
5594,5777,4.38691542193409
18818,19001,4.38691542187533
13762,13763,4.38691542190127
16621,16805,4.38691542192602
9171,9172,4.38691542189941
6604,6789,4.38691542192582
14037,14038,4.38691542189941
9354,9538,4.38691542188606
16230,16414,4.38691542193409
13140,13141,4.38691542199999
13136,13137,4.38691542199999
9449,9633,4.38691542192602
19256,19439,4.38691542192562
16254,16255,4.38691542190127
17880,18064,4.38691542188513
6502,6686,4.38691542192602
13113,13297,4.3869154218842
14337,14338,4.38691542189941
3134,3318,4.38691542193449
16998,17181,4.38691542188473
10719,10903,4.38691542193409
16882,17066,4.38691542193449
9275,9276,4.38691542199999
6589,6774,4.38691542193429
7937,8121,4.38691542193449
15921,16105,4.3869154218838
11099,11100,4.38691542190313
10139,10140,4.38691542190313
12450,12451,4.38691542189941
14610,14611,4.38691542199999
7149,7332,4.38691542193449
1671,1856,4.38691542192562
17248,17433,4.38691542193449
7057,7058,4.38691542189941
14300,14484,4.38691542193449
13607,13791,4.38691542187553
6591,6776,4.38691542192582
7873,8057,4.38691542187553
16983,17166,4.38691542187666
14748,14931,4.38691542193409
6543,6727,4.38691542193449
6414,6598,4.38691542187553
6859,7043,4.38691542193409
12189,12373,4.38691542193449
17324,17507,4.38691542188473
14853,15037,4.38691542193449
4282,4466,4.3869154218842
8741,8926,4.38691542187573
18859,19043,4.38691542187573
8248,8249,4.38691542189941
16114,16115,4.38691542189941
18900,18901,4.38691542190127
6758,6759,4.38691542189941
18157,18341,4.38691542193449
10473,10656,4.38691542192582
11877,12061,4.38691542192562
2777,2961,4.38691542187533
16892,16893,4.38691542189941
16855,17040,4.38691542192562
13793,13977,4.38691542193429
2597,2781,4.38691542193449
8688,8872,4.38691542187573
7838,8021,4.3869154218842
13000,13184,4.3869154218842
12971,13154,4.3869154218838
6702,6886,4.3869154218776
7927,8112,4.38691542192562
12960,13144,4.3869154218838
9030,9031,4.38691542189941
5582,5765,4.38691542193409
11995,12179,4.38691542187533
8185,8186,4.38691542189941
16660,16844,4.38691542192562
13224,13408,4.386915421884
5953,6136,4.38691542193449
12203,12386,4.38691542192602
9237,9238,4.38691542199999
9434,9619,4.38691542192602
14923,14924,4.38691542189941
9160,9345,4.3869154218842
19627,19628,4.38691542190127
17750,17751,4.38691542189941
5527,5711,4.38691542193449
16467,16468,4.38691542189941
15715,15899,4.38691542192602
14932,14933,4.38691542189941
7958,8143,4.38691542192602
6528,6529,4.38691542189941
10843,11026,4.38691542193429
12212,12213,4.38691542189941
18438,18439,4.38691542199999
16976,17159,4.38691542188513
12034,12218,4.38691542187573
10420,10603,4.38691542192562
9589,9590,4.38691542189941
10639,10640,4.38691542189941
10647,10832,4.38691542187553
2785,2969,4.3869154218842
12900,12901,4.38691542189941
9454,9638,4.38691542192602
9445,9446,4.38691542189941
16900,16901,4.38691542189941
14806,14807,4.38691542189941
14473,14474,4.38691542189941
13947,14132,4.38691542193449
8657,8841,4.38691542187533
12006,12007,4.38691542189941
12940,13124,4.3869154218842
16329,16512,4.38691542193449
6295,6296,4.38691542199999
7563,7564,4.38691542189941
3870,4055,4.38691542192562
18912,19096,4.38691542187533
10955,10956,4.38691542189941
10348,10531,4.38691542193449
7812,7995,4.3869154218842
3137,3138,4.38691542189941
11077,11261,4.3869154218842
13942,14127,4.38691542192562
7771,7955,4.38691542187533
17331,17514,4.38691542188513
6956,7140,4.38691542192562
18262,18446,4.38691542188473
12379,12563,4.38691542193409
11142,11326,4.3869154218842
7386,7570,4.38691542192562
4096,4097,4.38691542189941
9783,9968,4.38691542193409
8670,8854,4.38691542187533
11547,11730,4.38691542193449
16216,16217,4.38691542190127
13859,14043,4.38691542193409
8352,8537,4.38691542192602
10018,10019,4.38691542189941
13422,13423,4.38691542190127
12292,12476,4.38691542192562
5497,5498,4.38691542189941
8004,8188,4.38691542192562
7254,7438,4.38691542187573
16159,16343,4.38691542193449
3177,3178,4.38691542189941
14051,14052,4.38691542189941
13724,13725,4.38691542190127
11869,12052,4.38691542193449
10394,10578,4.38691542193449
11755,11756,4.38691542189941
9745,9929,4.386915421884
14447,14631,4.38691542188513
10169,10353,4.3869154218842
14123,14307,4.38691542187626
18275,18276,4.38691542189941
19208,19391,4.38691542192602
15343,15344,4.38691542189941
17969,18154,4.38691542188513
10659,10844,4.386915421884
7740,7741,4.38691542199999
14760,14943,4.38691542193449
18693,18877,4.38691542192562
12787,12971,4.38691542192602
15555,15556,4.38691542190127
7790,7973,4.3869154218838
944,1128,4.3869154218842
12750,12751,4.38691542189941
8836,9020,4.38691542192562
11807,11990,4.38691542193449
8521,8522,4.38691542190313
4275,4460,4.3869154218842
5485,5670,4.38691542193429
13104,13105,4.38691542199999
9020,9204,4.38691542187533
14977,15161,4.38691542188513
6583,6768,4.38691542193449
17971,17972,4.38691542189941
16464,16465,4.38691542189941
4805,4989,4.3869154218842
13606,13607,4.38691542189941
18376,18377,4.38691542189941
14618,14802,4.3869154218842
16519,16703,4.3869154218842
14648,14833,4.3869154218842
11424,11425,4.38691542189941
13833,13834,4.38691542189941
10561,10745,4.3869154218842
15968,16152,4.38691542187533
18501,18685,4.38691542187533
18265,18449,4.38691542188513
16532,16717,4.3869154218842
14653,14654,4.38691542199999
10090,10273,4.38691542193449
19832,20017,4.3869154218842
11237,11421,4.38691542192562
17712,17713,4.38691542189941
4433,4434,4.38691542189941
3894,3895,4.38691542189941
15175,15359,4.38691542192602
14639,14823,4.3869154218842
13484,13669,4.3869154218838
11823,11824,4.38691542190313
10778,10962,4.38691542193449
10428,10611,4.38691542193449
12355,12540,4.38691542193409
7420,7604,4.38691542193449
7227,7412,4.3869154218842
15220,15403,4.38691542193449
4237,4421,4.38691542187533
8913,8914,4.38691542189941
16120,16304,4.38691542193449
9004,9005,4.38691542189941
13500,13685,4.38691542187573
10378,10561,4.38691542193409
10259,10260,4.38691542190313
1692,1876,4.38691542193449
9803,9987,4.38691542193409
10717,10901,4.38691542193449
18497,18680,4.3869154218842
8069,8070,4.38691542189941
14078,14262,4.38691542188513
16632,16815,4.38691542192602
7951,7952,4.38691542189941
3363,3547,4.38691542188566
16421,16605,4.3869154218842
4239,4424,4.3869154218842
14829,15012,4.38691542193449
12907,13091,4.38691542187573
10006,10189,4.38691542193409
1854,1855,4.38691542190313
15629,15813,4.386915421884
16668,16852,4.38691542193449
4280,4464,4.38691542187573
12339,12523,4.38691542193449
11749,11933,4.38691542187533
17042,17043,4.38691542189941
3714,3715,4.38691542189941
17137,17322,4.38691542193449
1493,1677,4.38691542193449
20379,20380,4.38691542189941
15250,15434,4.38691542192582
18468,18651,4.38691542187573
17365,17548,4.38691542187666
18274,18459,4.38691542187666
6766,6950,4.38691542188606
6507,6691,4.38691542193409
15746,15930,4.38691542193449
14948,15133,4.38691542188473
18119,18120,4.38691542189941
20007,20190,4.38691542188513
3337,3338,4.38691542189941
5707,5891,4.3869154218842
17698,17881,4.38691542192602
6844,6845,4.38691542189941
4096,4280,4.38691542192602
14973,14974,4.38691542189941
13012,13195,4.3869154218842
12323,12507,4.38691542192582
13117,13302,4.3869154218838
17573,17574,4.38691542189941
11743,11927,4.3869154218842
17453,17637,4.38691542187626
7836,7837,4.38691542199999
6398,6582,4.3869154218842
3891,3892,4.38691542189941
18142,18325,4.38691542193449
5910,6093,4.38691542193449
9743,9744,4.38691542189941
9954,9955,4.38691542189941
17379,17380,4.38691542189941
9950,10133,4.38691542193449
8998,9182,4.38691542192582
15064,15249,4.38691542188513
13032,13033,4.38691542189941
7477,7660,4.38691542192562
17516,17517,4.38691542189941
2970,2971,4.38691542189941
11019,11204,4.38691542192562
14484,14485,4.38691542189941
12218,12401,4.38691542193409
9361,9544,4.38691542188606
15433,15617,4.38691542192562
2412,2596,4.3869154218842
12997,13181,4.3869154218842
2591,2774,4.38691542192562
17588,17772,4.38691542193449
16082,16267,4.38691542193409
5157,5341,4.38691542187533
13701,13885,4.38691542193449
11158,11341,4.3869154218842
16506,16691,4.3869154218842
14204,14205,4.38691542189941
13596,13597,4.38691542189941
6650,6833,4.38691542188606
15156,15340,4.38691542193409
14480,14663,4.38691542188513
9541,9726,4.38691542193449
19213,19214,4.38691542190127
