id,cost,status
610,40826.9,0
611,40766.9,0
612,40664.9,0
613,40521.4,0
614,40338.2,0
615,40116.8,0
616,39859,0
617,39566.9,0
618,39243.2,0
619,38890.2,0
620,38510.6,0
621,38106.9,0
622,37682,0
623,37238.3,0
624,36778.7,0
625,36305.4,0
626,35821.1,0
627,35327.8,0
628,34827.6,0
629,34322.7,0
630,33814.7,0
631,33305.5,0
632,32796.2,0
633,32288.5,0
634,31783.3,0
635,31281.9,0
636,30785,0
637,30293.6,0
638,29808.5,0
639,29329.8,0
640,28858.4,0
641,28394.5,0
642,27938.8,0
643,27491.1,0
644,27051.8,0
645,26621,0
646,26198.8,0
647,25785.3,0
648,25380.4,0
649,24984.4,0
650,24596.8,0
651,24217.8,0
652,23847.3,0
653,23485,0
654,23131.1,0
655,22785.1,0
656,22447.1,0
657,22117.1,0
658,21794.5,0
659,21479.3,0
660,21171.7,0
661,20871,0
662,20577.4,0
663,20290.7,0
664,20011.2,0
665,41226.7,0
666,41186.9,0
667,41103.4,0
668,40977,0
669,40808.9,0
670,40600.7,0
671,40354.1,0
672,40071.5,0
673,39755,0
674,39407.4,0
675,39031.2,0
676,38629.4,0
677,38204.4,0
678,37759.3,0
679,37296.7,0
680,36819,0
681,36329.3,0
682,35829.4,0
683,35321.9,0
684,34808.7,0
685,34291.9,0
686,33773.3,0
687,33254.1,0
688,32736.2,0
689,32220.7,0
690,31708.5,0
691,31201,0
692,30699,0
693,30202.9,0
694,29713.6,0
695,29231.6,0
696,28757.4,0
697,28291.2,0
698,27833.5,0
699,27384.3,0
700,26943.8,0
701,26512.2,0
702,26089.5,0
703,25675.8,0
704,25271,0
705,24874.9,0
706,24487.8,0
707,24109.3,0
708,23739.5,0
709,23378.1,0
710,23025,0
711,22680,0
712,22343.1,0
713,22014.1,0
714,21692.8,0
715,21379,0
716,21072.5,0
717,20773.1,0
718,20481.1,0
719,20196.3,0
720,19918.3,0
721,41610.1,0
722,41623.4,0
723,41604.8,0
724,41541.3,0
725,41433.3,0
726,41281.7,0
727,41088,0
728,40854,0
729,40581.8,0
730,40273.8,0
731,39932.5,0
732,39560.8,0
733,39161.3,0
734,38737,0
735,38291,0
736,37825.8,0
737,37344.3,0
738,36849.2,0
739,36343,0
740,35828,0
741,35306.8,0
742,34781,0
743,34252.7,0
744,33723.7,0
745,33195.4,0
746,32669.2,0
747,32146.2,0
748,31627.7,0
749,31114.4,0
750,30607.4,0
751,30107.2,0
752,29614.3,0
753,29129.3,0
754,28652.5,0
755,28184.2,0
756,27724.8,0
757,27274.5,0
758,26833.2,0
759,26401,0
760,25977.9,0
761,25564,0
762,25159.4,0
763,24763.8,0
764,24377.2,0
765,23999.4,0
766,23630.3,0
767,23269.8,0
768,22917.7,0
769,22574,0
770,22238.1,0
771,21910.4,0
772,21590.5,0
773,21277.8,0
774,20972.8,0
775,20674.9,0
776,20385,0
777,20101.7,0
778,19824.9,0
779,41986.8,0
780,42022.4,0
781,42020.3,0
782,41978.2,0
783,41889.8,0
784,41755.9,0
785,41578.1,0
786,41358,0
787,41097.5,0
788,40799.1,0
789,40465.2,0
790,40098.8,0
791,39702.8,0
792,39279.8,0
793,38833.4,0
794,38366.1,0
795,37881.2,0
796,37381.1,0
797,36868.8,0
798,36346.7,0
799,35817.1,0
800,35282.5,0
801,34744.7,0
802,34205.3,0
803,33666.4,0
804,33129.2,0
805,32595.2,0
806,32065.4,0
807,31540.8,0
808,31022.4,0
809,30510.7,0
810,30006.7,0
811,29510.4,0
812,29022.8,0
813,28543.8,0
814,28073.9,0
815,27613.2,0
816,27161.7,0
817,26719.7,0
818,26287.2,0
819,25864.1,0
820,25450.4,0
821,25046.1,0
822,24651,0
823,24265.1,0
824,23888.1,0
825,23519.9,0
826,23160.5,0
827,22809.5,0
828,22466.9,0
829,22132.5,0
830,21806.1,0
831,21487.3,0
832,21176.3,0
833,20872.6,0
834,20577.1,0
835,20288.5,0
836,20006.7,0
837,42358,0
838,42418.5,0
839,42432.4,0
840,42412.9,0
841,42345.7,0
842,42231.1,0
843,42070.7,0
844,41865.7,0
845,41618.2,0
846,41330.7,0
847,41005.4,0
848,40645.3,0
849,40253.6,0
850,39833,0
851,39386.8,0
852,38918.1,0
853,38429.8,0
854,37925.3,0
855,37407,0
856,36877.9,0
857,36340.2,0
858,35796.5,0
859,35249,0
860,34699.6,0
861,34149.8,0
862,33601.4,0
863,33055.9,0
864,32514.6,0
865,31978.4,0
866,31448.1,0
867,30924.8,0
868,30409,0
869,29901.5,0
870,29402.5,0
871,28912.3,0
872,28431.5,0
873,27960.2,0
874,27498.4,0
875,27046.3,0
876,26603.8,0
877,26171.2,0
878,25748.1,0
879,25334.8,0
880,24931,0
881,24536.6,0
882,24151.5,0
883,23775.5,0
884,23408.4,0
885,23050,0
886,22700.4,0
887,22359,0
888,22026,0
889,21700.9,0
890,21383.6,0
891,21074.2,0
892,20773,0
893,20478.9,0
894,20191.6,0
895,19911.3,0
896,42587.7,0
897,42722.7,0
898,42809.6,0
899,42847.2,0
900,42844.9,0
901,42800.3,0
902,42706.6,0
903,42564.9,0
904,42376.5,0
905,42143.7,0
906,41868,0
907,41552.7,0
908,41200.1,0
909,40813.7,0
910,40396.2,0
911,39951.1,0
912,39481.5,0
913,38990.8,0
914,38482.1,0
915,37958.1,0
916,37422.1,0
917,36876.4,0
918,36323.8,0
919,35766.5,0
920,35206.4,0
921,34645.8,0
922,34086.1,0
923,33529,0
924,32975.7,0
925,32427.3,0
926,31885.2,0
927,31349.8,0
928,30822.2,0
929,30302.7,0
930,29791.9,0
931,29290.3,0
932,28798.2,0
933,28315.9,0
934,27843.2,0
935,27380.7,0
936,26928,0
937,26485.5,0
938,26053,0
939,25630.4,0
940,25217.4,0
941,24814.4,0
942,24420.8,0
943,24036.5,0
944,23661.7,0
945,23295.8,0
946,22938.7,0
947,22590.4,0
948,22250.4,0
949,21918.9,0
950,21595.3,0
951,21279.7,0
952,20972.5,0
953,20672.8,0
954,20380.2,0
955,20094.6,0
956,42916.9,0
957,43080.3,0
958,43194.7,0
959,43258.9,0
960,43273.7,0
961,43252.9,0
962,43181.6,0
963,43060.2,0
964,42890.2,0
965,42673.1,0
966,42411,0
967,42106.9,0
968,41763,0
969,41382.9,0
970,40969.6,0
971,40526.4,0
972,40056.7,0
973,39564,0
974,39051.5,0
975,38522.4,0
976,37979.5,0
977,37426.1,0
978,36864.5,0
979,36297.4,0
980,35726.9,0
981,35155,0
982,34583.6,0
983,34014.6,0
984,33449,0
985,32888.4,0
986,32333.8,0
987,31786,0
988,31245.9,0
989,30714.4,0
990,30191.4,0
991,29678.1,0
992,29174.4,0
993,28680.5,0
994,28196.8,0
995,27723.3,0
996,27260.3,0
997,26807.5,0
998,26365,0
999,25932.7,0
1000,25510.5,0
1001,25098.3,0
1002,24696.1,0
1003,24303.5,0
1004,23920.4,0
1005,23546.7,0
1006,23182.2,0
1007,22826.4,0
1008,22479.6,0
1009,22141.1,0
1010,21811.1,0
1011,21489.1,0
1012,21176,0
1013,20870.5,0
1014,20572.3,0
1015,20281.2,0
1016,19997.1,0
1017,43237,0
1018,43429.7,0
1019,43573,0
1020,43665.1,0
1021,43705.2,0
1022,43702.7,0
1023,43655.3,0
1024,43555.9,0
1025,43405.7,0
1026,43206,0
1027,42959,0
1028,42667.5,0
1029,42333.7,0
1030,41961.1,0
1031,41552.9,0
1032,41112.7,0
1033,40643.7,0
1034,40149.6,0
1035,39633.9,0
1036,39099.9,0
1037,38550.7,0
1038,37989.5,0
1039,37419.1,0
1040,36842.1,0
1041,36260.9,0
1042,35677.8,0
1043,35094.6,0
1044,34513.3,0
1045,33935.3,0
1046,33361.9,0
1047,32794.5,0
1048,32233.9,0
1049,31681.2,0
1050,31136.8,0
1051,30601.6,0
1052,30075.8,0
1053,29560,0
1054,29054.5,0
1055,28559.2,0
1056,28074.6,0
1057,27600.6,0
1058,27137.2,0
1059,26684.4,0
1060,26242.2,0
1061,25810.5,0
1062,25388.9,0
1063,24977.7,0
1064,24576.4,0
1065,24185,0
1066,23803.2,0
1067,23430.8,0
1068,23067.6,0
1069,22713.5,0
1070,22368,0
1071,22031.2,0
1072,21702.9,0
1073,21383.5,0
1074,21071.8,0
1075,20767.8,0
1076,20471.3,0
1077,20181.9,0
1078,19899.4,0
1079,43275.8,0
1080,43546.8,0
1081,43770.2,0
1082,43943.5,0
1083,44065,0
1084,44133.3,0
1085,44149,0
1086,44126.8,0
1087,44051.2,0
1088,43922.3,0
1089,43741.9,0
1090,43511.7,0
1091,43234,0
1092,42911.8,0
1093,42548.2,0
1094,42146.3,0
1095,41710,0
1096,41242.6,0
1097,40748,0
1098,40229.5,0
1099,39691.2,0
1100,39135.9,0
1101,38567.2,0
1102,37988,0
1103,37401.2,0
1104,36809.3,0
1105,36214.7,0
1106,35619.4,0
1107,35025.6,0
1108,34434.7,0
1109,33848.4,0
1110,33267.7,0
1111,32694,0
1112,32128.1,0
1113,31570.7,0
1114,31022.5,0
1115,30484.2,0
1116,29955.9,0
1117,29438.1,0
1118,28931.1,0
1119,28434.8,0
1120,27949.6,0
1121,27475.2,0
1122,27011.8,0
1123,26559.2,0
1124,26117.5,0
1125,25686.3,0
1126,25265.8,0
1127,24855.5,0
1128,24455.5,0
1129,24065.2,0
1130,23684.7,0
1131,23313.9,0
1132,22952.1,0
1133,22599.5,0
1134,22255.9,0
1135,21920.9,0
1136,21594.9,0
1137,21277.2,0
1138,20967.3,0
1139,20665,0
1140,20370.1,0
1141,20082.3,0
1142,43543.2,0
1143,43845.9,0
1144,44100.9,0
1145,44305.6,0
1146,44457.7,0
1147,44555.6,0
1148,44598,0
1149,44595.5,0
1150,44545.1,0
1151,44439.5,0
1152,44279.9,0
1153,44068.1,0
1154,43806.2,0
1155,43497.1,0
1156,43143.6,0
1157,42749.5,0
1158,42318.2,0
1159,41853.3,0
1160,41358.8,0
1161,40838.6,0
1162,40296.2,0
1163,39735.3,0
1164,39159.4,0
1165,38571.6,0
1166,37974.9,0
1167,37372.2,0
1168,36766,0
1169,36158.6,0
1170,35551.9,0
1171,34948,0
1172,34348.3,0
1173,33754,0
1174,33166.7,0
1175,32587.2,0
1176,32016.3,0
1177,31454.9,0
1178,30903.4,0
1179,30362.3,0
1180,29831.9,0
1181,29312.4,0
1182,28804.2,0
1183,28307.1,0
1184,27821.5,0
1185,27347,0
1186,26883.9,0
1187,26431.8,0
1188,25990.8,0
1189,25560.6,0
1190,25141,0
1191,24731.9,0
1192,24333.1,0
1193,23944.3,0
1194,23565.5,0
1195,23196,0
1196,22836,0
1197,22485.1,0
1198,22143.1,0
1199,21810.7,0
1200,21486.6,0
1201,21170.7,0
1202,20862.4,0
1203,20561.8,0
1204,20268.6,0
1205,19982.5,0
1206,43797.9,0
1207,44133.1,0
1208,44420.7,0
1209,44657.9,0
1210,44842,0
1211,44971,0
1212,45043.7,0
1213,45060.4,0
1214,45036.9,0
1215,44956.4,0
1216,44819.4,0
1217,44627.7,0
1218,44383.4,0
1219,44088.8,0
1220,43747.3,0
1221,43362.2,0
1222,42937.1,0
1223,42475.9,0
1224,41982.6,0
1225,41461.2,0
1226,40915.5,0
1227,40349.4,0
1228,39766.5,0
1229,39170.2,0
1230,38564,0
1231,37950.3,0
1232,37332.5,0
1233,36712.6,0
1234,36092.9,0
1235,35475.4,0
1236,34861.9,0
1237,34253.9,0
1238,33652.5,0
1239,33059.1,0
1240,32474.3,0
1241,31899.1,0
1242,31333.8,0
1243,30779.4,0
1244,30235.9,0
1245,29703.8,0
1246,29183,0
1247,28674,0
1248,28176.4,0
1249,27690.7,0
1250,27216.5,0
1251,26753.7,0
1252,26302.4,0
1253,25862.3,0
1254,25433,0
1255,25014.7,0
1256,24607.1,0
1257,24209.7,0
1258,23822.4,0
1259,23445.1,0
1260,23077.4,0
1261,22719.1,0
1262,22370.2,0
1263,22030.8,0
1264,21700.3,0
1265,21377.8,0
1266,21063.7,0
1267,20757.2,0
1268,20458.3,0
1269,20166.9,0
1270,44039.4,0
1271,44407.6,0
1272,44728.9,0
1273,44999.7,0
1274,45217.2,0
1275,45378.9,0
1276,45483,0
1277,45528.3,0
1278,45525.5,0
1279,45471.9,0
1280,45359.6,0
1281,45190,0
1282,44964.9,0
1283,44686.7,0
1284,44358.7,0
1285,43984,0
1286,43566.6,0
1287,43110.3,0
1288,42619.2,0
1289,42097.4,0
1290,41549.3,0
1291,40978.4,0
1292,40388.9,0
1293,39784.5,0
1294,39168.6,0
1295,38544.3,0
1296,37914.5,0
1297,37281.9,0
1298,36649,0
1299,36017.8,0
1300,35390.2,0
1301,34767.7,0
1302,34152.1,0
1303,33544,0
1304,32944.8,0
1305,32355.4,0
1306,31776.2,0
1307,31207.8,0
1308,30650.9,0
1309,30105.5,0
1310,29571.8,0
1311,29050.2,0
1312,28540.7,0
1313,28042.9,0
1314,27557.3,0
1315,27083.6,0
1316,26621.5,0
1317,26171.1,0
1318,25732.1,0
1319,25304.2,0
1320,24887.2,0
1321,24481,0
1322,24085.1,0
1323,23699.7,0
1324,23324,0
1325,22958.1,0
1326,22601.7,0
1327,22255.6,0
1328,21918.2,0
1329,21589.3,0
1330,21268.7,0
1331,20956.4,0
1332,20651.7,0
1333,20354.7,0
1334,20065.1,0
1335,43822,0
1336,44266.6,0
1337,44668.7,0
1338,45024.3,0
1339,45329.9,0
1340,45582,0
1341,45777.9,0
1342,45915.1,0
1343,45992.4,0
1344,46010.1,0
1345,45985.2,0
1346,45899.5,0
1347,45753.9,0
1348,45549.9,0
1349,45290.1,0
1350,44977.3,0
1351,44614.9,0
1352,44206.6,0
1353,43756.5,0
1354,43268.7,0
1355,42747.6,0
1356,42197.6,0
1357,41622.7,0
1358,41027.1,0
1359,40414.8,0
1360,39789.4,0
1361,39154.3,0
1362,38512.6,0
1363,37867.2,0
1364,37220.9,0
1365,36575.6,0
1366,35933.5,0
1367,35296.3,0
1368,34665.6,0
1369,34042.8,0
1370,33428.8,0
1371,32824.4,0
1372,32230.8,0
1373,31648.1,0
1374,31077.1,0
1375,30518,0
1376,29971,0
1377,29436.5,0
1378,28914.2,0
1379,28404.3,0
1380,27906.8,0
1381,27421.6,0
1382,26948.6,0
1383,26487.4,0
1384,26038.1,0
1385,25600.2,0
1386,25173.8,0
1387,24758.3,0
1388,24353.8,0
1389,23959.7,0
1390,23575.9,0
1391,23202.1,0
1392,22838.2,0
1393,22484.8,0
1394,22140.4,0
1395,21804.9,0
1396,21478,0
1397,21159.2,0
1398,20848.8,0
1399,20545.9,0
1400,20250.9,0
1401,19962.9,0
1402,44001.1,0
1403,44478.8,0
1404,44915.3,0
1405,45306.2,0
1406,45647.6,0
1407,45935.5,0
1408,46166.8,0
1409,46339,0
1410,46449.8,0
1411,46498.1,0
1412,46495.1,0
1413,46438,0
1414,46318.4,0
1415,46137.8,0
1416,45898.3,0
1417,45602.6,0
1418,45254.1,0
1419,44856.6,0
1420,44414.1,0
1421,43930.9,0
1422,43411.6,0
1423,42860.7,0
1424,42282.3,0
1425,41681.3,0
1426,41061.5,0
1427,40426.7,0
1428,39781.1,0
1429,39127.4,0
1430,38469.1,0
1431,37808.9,0
1432,37149.3,0
1433,36492.3,0
1434,35840,0
1435,35194,0
1436,34555.8,0
1437,33926.3,0
1438,33306.7,0
1439,32698,0
1440,32100.6,0
1441,31515,0
1442,30941.6,0
1443,30380.8,0
1444,29832.9,0
1445,29297.5,0
1446,28775,0
1447,28265.2,0
1448,27768.1,0
1449,27283.6,0
1450,26811.5,0
1451,26351.4,0
1452,25903.4,0
1453,25467,0
1454,25042.1,0
1455,24628.3,0
1456,24225.4,0
1457,23833.3,0
1458,23451.4,0
1459,23079.7,0
1460,22718.8,0
1461,22367.3,0
1462,22024.8,0
1463,21691.3,0
1464,21366.2,0
1465,21049.6,0
1466,20741,0
1467,20440.1,0
1468,20146.9,0
1469,44164.3,0
1470,44675.5,0
1471,45146.7,0
1472,45573.6,0
1473,45951.4,0
1474,46276.5,0
1475,46544.7,0
1476,46753.3,0
1477,46899.6,0
1478,46981.9,0
1479,47000.9,0
1480,46974.2,0
1481,46882.8,0
1482,46727.8,0
1483,46510.5,0
1484,46234,0
1485,45901.5,0
1486,45516.4,0
1487,45083.1,0
1488,44606,0
1489,44089.5,0
1490,43538.7,0
1491,42957.9,0
1492,42351.8,0
1493,41724.9,0
1494,41081.4,0
1495,40424.9,0
1496,39759.5,0
1497,39088.1,0
1498,38413.9,0
1499,37739.5,0
1500,37067.3,0
1501,36399.4,0
1502,35737.7,0
1503,35083.5,0
1504,34438.2,0
1505,33802.9,0
1506,33178.5,0
1507,32565.7,0
1508,31965.1,0
1509,31377.1,0
1510,30801.9,0
1511,30239.9,0
1512,29690.9,0
1513,29155.3,0
1514,28632.9,0
1515,28123.5,0
1516,27627.1,0
1517,27143.5,0
1518,26672.5,0
1519,26213.7,0
1520,25767.2,0
1521,25332.3,0
1522,24909.3,0
1523,24497.3,0
1524,24096.4,0
1525,23706,0
1526,23326.3,0
1527,22957.8,0
1528,22598.9,0
1529,22249.3,0
1530,21908.9,0
