id1,id2,boundary
196948,197839,10000.0000000037
197072,197073,10000.0000000037
197834,197835,10000.0000000037
198728,198729,9999.99999998882
198729,198730,10000.0000000037
199694,199693,10000.0000000037
199694,200585,10000
199744,200635,10000.0000000037
199744,198853,10000.0000000037
199744,199745,10000.0000000037
203259,204150,10000.0000000037
203259,203258,9999.99999998882
204061,204952,9999.99999998882
204150,204149,10000.0000000037
204150,205041,10000.0000000037
204203,203312,10000.0000000037
204203,204202,9999.99999998882
204951,204952,10000
204951,205842,10000.0000000037
205841,205842,10000.0000000037
205841,206732,10000.0000000037
205898,205899,10000.0000000037
205898,206789,10000.0000000037
205898,205007,9999.99999998882
205899,206790,10000.0000000037
205899,205900,10000.0000000037
205899,205008,10000.0000000037
205932,206823,10000.0000000037
205932,205041,10000.0000000037
205932,205931,10000.0000000037
205934,206825,10000.0000000037
206732,207623,10000.0000000037
206789,206790,9999.99999998882
206789,207680,10000.0000000037
206790,207681,10000.0000000037
206790,206791,9999.99999998882
206823,207714,10000.0000000037
206823,206822,9999.99999998882
207623,207624,10000.0000000037
207623,208514,10000.0000000037
207624,207625,10000.0000000037
207679,207680,10000.0000000037
207679,208570,9999.99999998882
207680,207681,10000.0000000037
207680,208571,10000.0000000037
207681,207682,10000.0000000037
207681,208572,10000.0000000037
207714,207713,10000.0000000037
208513,208514,10000.0000000037
208513,209404,10000
208570,208571,10000.0000000037
208570,209461,9999.99999998882
208571,209462,10000.0000000037
208571,208572,10000.0000000037
208604,207713,10000
208604,209495,10000
209404,210295,10000
209460,209461,10000.0000000037
209460,210351,10000.0000000037
209461,209462,10000.0000000037
209461,210352,9999.99999998882
209462,209463,10000.0000000037
209462,210353,10000.0000000037
209496,209495,10000.0000000037
209498,210389,10000.0000000037
210294,210295,10000.0000000037
210294,211185,9999.99999999255
210295,210296,10000.0000000037
210351,210352,10000.0000000037
210351,211242,10000.0000000037
210352,211243,9999.99999998882
210352,210353,10000.0000000037
210386,209495,10000
210386,210385,10000.0000000037
211185,212076,9999.99999999255
211241,211242,9999.99999998882
211241,212132,10000
211242,211243,9999.99999998882
211242,212133,10000.0000000037
211243,212134,9999.99999998882
211243,211244,9999.99999998882
211282,212173,10000.0000000037
212076,212967,9999.99999999255
212076,212077,9999.99999999255
212132,212133,10000.0000000037
212132,213023,10000
212133,212134,10000.0000000037
212133,213024,10000.0000000037
212134,213025,9999.99999998882
212173,213064,10000.0000000037
212966,212967,10000
212966,213857,10000
212967,213858,9999.99999999255
212967,212968,10000
213023,213024,10000
213023,213914,10000
213024,213025,10000
213024,213915,10000.0000000037
213025,213026,10000
213025,213916,9999.99999998882
213063,213064,10000
213063,213954,10000.0000000037
213857,213858,10000.0000000037
213857,214748,10000
213858,214749,9999.99999999255
213858,213859,10000.0000000037
213948,213949,10000.0000000037
213948,213057,9999.99999998882
213948,213947,10000.0000000037
213954,214845,10000.0000000037
214748,214749,9999.99999998882
214748,215639,10000
214749,215640,9999.99999999255
214749,214750,10000.0000000037
214806,215697,10000.0000000037
214806,213915,10000.0000000037
214806,214805,9999.99999998882
214806,214807,9999.99999998882
215639,215640,10000.0000000037
215639,216530,10000
215640,215641,10000.0000000037
215640,216531,9999.99999998882
215697,216588,10000.0000000037
215697,215696,10000.0000000037
215697,215698,10000.0000000037
215728,215729,10000.0000000037
215728,216619,10000.0000000037
215729,214838,10000.0000000037
216530,216531,9999.99999998882
216530,217421,10000.0000000037
216588,216589,10000.0000000037
216589,215698,9999.99999998882
216589,217480,9999.99999998882
216619,217510,10000.0000000037
216619,216618,10000.0000000037
217508,217509,10000.0000000037
217508,218399,10000.0000000037
217508,216617,10000.0000000037
217508,217507,10000.0000000037
217509,217510,10000.0000000037
217509,216618,10000.0000000037
217509,218400,10000.0000000037
217510,217511,10000.0000000037
217510,218401,10000.0000000037
218316,217425,10000.0000000037
218316,219207,10000.0000000037
218369,218370,10000.0000000037
218370,219261,10000.0000000037
218370,218371,10000.0000000037
218398,218399,10000.0000000037
218398,219289,9999.99999998882
218398,217507,9999.99999998882
218398,218397,10000.0000000037
218399,219290,10000.0000000037
218399,218400,10000.0000000037
218401,218400,10000.0000000037
218401,219292,10000.0000000037
219261,219262,9999.99999998882
219262,220153,9999.99999998882
219262,218371,9999.99999998882
219289,219290,9999.99999998882
219289,220180,9999.99999998882
219289,219288,9999.99999998882
219290,219291,9999.99999998882
220179,220180,10000.0000000037
220179,221070,10000.0000000037
220179,219288,10000.0000000037
221067,221068,10000
221067,221958,9999.99999998882
221067,220176,9999.99999998882
221068,220177,10000.0000000037
221931,221932,10000.0000000037
221958,222849,9999.99999998882
221958,221957,10000.0000000037
221969,222860,10000
222849,222848,9999.99999998882
222856,222857,9999.99999998882
222857,222858,9999.99999998882
225491,226382,10000.0000000037
225491,225492,10000.0000000037
226377,226378,10000.0000000037
226377,227268,9999.99999998882
226378,226379,10000.0000000037
226378,227269,10000.0000000037
226379,226380,10000.0000000037
226379,227270,10000
226380,227271,10000.0000000037
226382,226383,10000.0000000037
226383,225492,10000.0000000037
226383,226384,10000.0000000037
227268,227269,9999.99999998882
227269,227270,9999.99999998882
227270,227271,9999.99999998882
55572,54681,10000.0000000149
55572,55571,10000.0000000037
55572,55573,10000.0000000037
55572,56463,10000.0000000149
57654,58545,10000
57654,56763,9999.9999999851
57654,57653,10000.0000000037
58544,58545,9999.99999999627
58544,59435,9999.99999999255
58544,57653,10000.0000000075
58544,58543,9999.99999999627
58545,59436,10000
59142,59141,10000.0000000037
59142,60033,9999.99999999255
59434,59435,10000
59434,58543,10000
59434,59433,10000.0000000037
59435,59436,10000
59438,59439,10000
59438,60329,10000.0000000075
59439,60330,10000.0000000075
59443,58552,10000
59443,60334,10000
60329,60330,10000.0000000037
60926,61817,10000
60926,60035,9999.99999999255
60926,60927,9999.99999999627
61129,61130,9999.99999999627
61129,62020,10000
61130,61131,9999.99999999627
61130,62021,10000.0000000075
61131,62022,10000
61209,61210,9999.99999999627
61209,60318,9999.9999999851
61209,61208,9999.99999999627
61210,60319,10000.0000000075
61816,61817,10000.0000000037
61816,61815,10000
61816,62707,10000
61817,62708,10000
62020,62021,10000.0000000037
62020,62911,10000.0000000075
62021,62022,10000.0000000037
62021,62912,10000
62022,62913,10000.0000000075
62090,61199,10000.0000000075
62090,62089,10000
62090,62091,10000
62093,62094,10000.0000000037
62093,62984,10000.0000000075
62093,61202,10000
62093,62092,10000
62094,61203,10000.0000000075
62708,62707,9999.99999999627
62976,62085,10000.0000000075
62976,62975,9999.99999999627
63597,63596,10000.0000000037
63597,62706,9999.99999999255
63597,64488,9999.99999999255
63869,63870,10000.0000000037
63869,62978,10000.0000000075
63870,62979,10000
66220,65329,10000.0000000037
66220,66219,9999.99999999627
66223,65332,10000
68055,68054,10000.0000000037
68055,68946,10000
68351,69242,10000
68351,67460,10000.0000000075
68351,68350,10000.0000000037
68472,67581,9999.9999999851
68472,68473,10000.0000000037
68472,69363,9999.9999999851
68472,68471,10000.0000000037
68894,68895,9999.99999999627
68894,69785,10000
68894,68893,9999.99999999627
68895,68896,9999.99999999627
68895,69786,9999.99999999255
68896,68897,9999.99999999627
68896,69787,10000
68897,68898,9999.99999999627
68897,69788,10000.0000000037
69226,70117,10000
69226,69227,9999.99999999627
69242,69241,9999.99999999627
69242,69243,9999.99999999627
69242,70133,10000.0000000075
70117,70118,10000
70933,71824,9999.99999999255
70933,70932,9999.99999999627
70933,70934,9999.99999999627
70935,70936,9999.99999999627
70935,70044,10000
70935,70934,9999.99999999627
70936,70045,10000
70936,70937,9999.99999999627
71141,71142,9999.99999999627
71141,70250,10000.0000000075
71141,71140,9999.99999999627
71142,70251,10000
71142,71143,9999.99999999627
71142,72033,10000
71824,71823,10000.0000000037
71894,71895,10000.0000000037
71894,72785,10000.0000000075
71895,71896,10000.0000000037
71895,72786,10000.0000000075
71896,72787,9999.9999999851
72700,71809,10000
72700,72699,9999.99999999627
72704,71813,10000
72711,72712,9999.99999999627
72711,73602,10000
72711,71820,9999.9999999851
72712,72713,9999.99999999627
72712,73603,10000
72712,71821,10000.0000000075
72713,72714,9999.99999999627
72713,73604,10000.0000000075
72713,71822,10000
72714,73605,10000
72714,71823,10000.0000000075
72766,72767,9999.99999999627
72766,73657,10000
72766,71875,10000.0000000075
72766,72765,9999.99999999627
72783,73674,9999.9999999851
72783,72784,9999.99999999627
72785,72784,9999.99999999627
72785,72786,9999.99999999627
72790,72791,9999.99999999627
72790,72789,9999.99999999627
72790,73681,10000
72791,71900,10000.0000000075
72791,72792,9999.99999999627
72791,73682,10000.0000000075
73424,72533,10000.0000000149
73424,73425,10000.0000000037
73601,73602,10000.0000000037
73601,74492,9999.99999999255
73602,73603,10000.0000000037
73602,74493,10000
73603,73604,10000.0000000037
73603,74494,10000
73604,73605,10000.0000000037
73604,74495,10000.0000000075
73605,73606,10000.0000000037
73605,74496,10000
73656,73657,10000.0000000037
73656,72765,9999.9999999851
74492,74493,9999.99999999627
74492,75383,9999.99999999255
74493,74494,9999.99999999627
74493,75384,10000
74494,74495,9999.99999999627
74494,75385,10000
74495,74496,9999.99999999627
74702,73811,10000
74702,74701,9999.99999999627
75153,74262,10000.0000000037
75153,75154,10000.0000000037
75382,75383,10000
75383,75384,10000
75384,75385,10000
76326,75435,10000
76326,76325,10000.0000000037
76939,76938,9999.99999999627
76939,77830,9999.9999999851
76943,76944,9999.99999999627
76943,77834,10000.0000000149
76944,76053,9999.99999999255
76944,76945,9999.99999999627
76944,77835,9999.99999999255
77748,78639,10000.0000000037
77748,77749,10000
77748,76857,10000.0000000037
77794,76903,10000.0000000037
77796,77797,10000
77825,78716,10000.0000000037
77825,77826,10000
77842,78733,10000
77842,76951,10000.0000000075
77842,77843,10000
78639,79530,10000.0000000037
78639,78640,9999.99999999627
78641,78640,9999.99999999627
78641,77750,10000
78689,78688,9999.99999999627
78689,79580,10000.0000000037
78733,78732,9999.99999999627
78733,78734,9999.99999999627
78733,79624,10000.0000000075
78931,79822,10000
78931,78930,9999.99999999627
79530,79531,10000.0000000037
79611,78720,10000.0000000149
79611,79612,10000.0000000037
79820,78929,10000.0000000075
79820,79819,10000.0000000037
79887,78996,10000.0000000075
79887,79886,10000.0000000037
80426,80427,9999.99999999627
80426,81317,10000.0000000037
80426,79535,10000.0000000037
80427,80428,9999.99999999627
80427,81318,10000.0000000037
80428,81319,10000.0000000037
80684,80685,9999.99999999627
80684,79793,10000.0000000075
80685,80686,9999.99999999627
80685,81576,10000
80685,79794,9999.9999999851
80686,80687,9999.99999999627
80686,81577,10000
80686,79795,10000.0000000075
80687,80688,9999.99999999627
80687,79796,10000
80688,80689,9999.99999999627
80688,79797,10000.0000000075
80689,80690,9999.99999999627
80689,79798,9999.9999999851
80690,79799,10000.0000000075
80690,80691,9999.99999999627
81574,81573,10000.0000000037
81574,82465,10000
81576,81577,10000.0000000037
81576,82467,10000
81577,82468,10000
81638,80747,10000.0000000075
81638,81639,10000.0000000037
81638,82529,10000.0000000075
81668,80777,10000
81668,81667,10000.0000000037
82208,81317,10000.0000000037
82208,82207,9999.99999999627
82466,82467,9999.99999999627
82466,83357,9999.99999999255
82466,82465,9999.99999999627
82467,82468,9999.99999999627
82467,83358,10000
82468,82469,9999.99999999627
82468,83359,10000
82475,82476,9999.99999999627
82475,81584,10000.0000000075
82476,82477,9999.99999999627
82476,83367,10000
82476,81585,9999.9999999851
82477,82478,9999.99999999627
82477,81586,10000.0000000075
82477,83368,10000.0000000075
82478,83369,10000.0000000075
82478,81587,10000
82478,82479,9999.99999999627
82484,81593,10000.0000000075
82484,82485,9999.99999999627
82490,83381,10000
82490,81599,10000.0000000075
82490,82489,9999.99999999627
82558,82557,9999.99999999627
82558,81667,10000.0000000075
82703,81812,10000
82703,82702,9999.99999999627
82703,83594,10000
83050,83049,10000.0000000037
83095,83986,10000.0000000037
83095,82204,10000.0000000037
83095,83096,10000.0000000037
83357,83358,10000
83357,84248,9999.99999999255
83357,83356,10000.0000000037
83358,83359,10000
83367,84258,10000
83367,83368,10000.0000000037
83369,83368,10000.0000000037
83369,84260,10000
83371,83372,10000
83371,84262,9999.99999999255
83371,82480,9999.9999999851
83372,84263,10000
83372,82481,10000.0000000075
83381,84272,10000
83421,82530,9999.9999999851
83421,83420,10000.0000000037
83421,83422,10000.0000000037
83447,82556,10000.0000000075
83447,83446,10000.0000000037
83466,83467,10000.0000000037
83466,84357,9999.9999999851
83986,83987,10000.0000000037
83986,84877,10000.0000000037
84248,84247,10000.0000000037
84248,85139,10000.0000000075
84258,84259,10000.0000000037
84261,84262,10000.0000000037
84261,85152,10000
84261,84260,10000.0000000037
84262,84263,10000.0000000037
84336,84337,10000.0000000037
84336,83445,10000
84336,84335,10000.0000000037
84337,83446,10000
84483,83592,9999.9999999851
84483,84484,10000.0000000037
84483,85374,9999.9999999851
84866,84865,9999.99999999627
84866,85757,9999.99999998882
85140,85141,9999.99999999627
85140,85139,9999.99999999627
85140,86031,9999.9999999851
85141,86032,10000
85150,84259,10000.0000000075
85150,85151,9999.99999999627
85152,85151,9999.99999999627
85152,86043,10000.0000000075
85702,84811,10000.0000000037
85702,85703,10000
85715,85716,10000.0000000037
85715,84824,10000
85715,85714,10000
85716,84825,9999.99999999255
86032,86033,10000.0000000037
86032,86923,10000
86032,86031,10000
86033,86924,10000.0000000075
86109,86110,10000.0000000037
86109,87000,10000.0000000075
86109,85218,10000
86109,86108,10000
86110,85219,10000
86594,86595,9999.99999999627
86594,85703,9999.99999998882
86595,85704,10000.0000000037
86595,86596,9999.99999999627
86597,86598,9999.99999999627
86597,85706,10000
86597,86596,9999.99999999627
86598,86599,9999.99999999627
86598,85707,9999.99999999255
86599,86600,9999.99999999627
86599,85708,10000
86600,86601,9999.99999999627
86600,85709,10000.0000000037
86601,86602,9999.99999999627
86601,87492,10000.0000000037
86601,85710,10000.0000000037
86602,86603,9999.99999999627
86602,85711,10000.0000000037
86603,86604,9999.99999999627
86603,85712,9999.99999998882
86604,85713,10000.0000000037
86923,86924,9999.99999999627
86923,86922,9999.99999999627
86923,87814,10000.0000000075
86924,87815,10000.0000000075
86933,86042,10000
86933,86934,9999.99999999627
86933,87824,10000
86935,87826,9999.99999999255
86935,86934,9999.99999999627
86999,87000,9999.99999999627
86999,87890,10000
86999,86108,10000.0000000075
86999,86998,9999.99999999627
87000,87891,10000.0000000075
87152,86261,10000.0000000075
87152,87151,9999.99999999627
87152,87153,9999.99999999627
87152,88043,10000.0000000075
87532,88423,10000.0000000037
87532,87533,10000.0000000037
87815,87814,10000.0000000037
87815,88706,10000
87826,88717,9999.99999999255
87826,87825,10000.0000000037
87889,87890,10000.0000000037
87889,88780,9999.99999999255
87889,86998,9999.9999999851
87889,87888,10000.0000000037
87890,87891,10000.0000000037
87890,88781,10000
88423,89314,10000.0000000037
88423,88424,9999.99999999627
88708,88709,9999.99999999627
88708,88707,9999.99999999627
88708,89599,9999.9999999851
88709,89600,10000.0000000075
88713,88714,9999.99999999627
88713,89604,9999.9999999851
88716,88717,9999.99999999627
88716,87825,10000.0000000075
88716,88715,9999.99999999627
88717,88718,9999.99999999627
88773,89664,10000.0000000075
88773,87882,10000
88773,88774,9999.99999999627
88779,88780,9999.99999999627
88779,89670,10000
88779,87888,10000.0000000075
88779,88778,9999.99999999627
88780,88781,9999.99999999627
88780,89671,9999.99999999255
88781,89672,10000
89314,89315,10000.0000000037
89314,90205,10000.0000000037
89664,89665,10000.0000000037
89664,90555,10000
89665,89666,10000.0000000037
89665,90556,10000
89665,88774,10000
89666,88775,10000.0000000075
89666,89667,10000.0000000037
89666,90557,10000.0000000075
89668,88777,10000.0000000075
89668,89667,10000.0000000037
89668,89669,10000.0000000037
89668,90559,10000.0000000075
89670,89671,10000.0000000037
89670,89669,10000.0000000037
89671,89672,10000.0000000037
90498,90499,9999.99999999627
90498,91389,10000
90499,91390,9999.99999999255
90556,90555,9999.99999999627
90556,90557,9999.99999999627
90558,89667,9999.9999999851
90558,90557,9999.99999999627
90558,90559,9999.99999999627
90558,91449,9999.9999999851
91389,91390,10000.0000000075
91389,91388,10000.0000000037
91390,91391,10000.0000000075
91985,92876,10000.0000000037
91985,91986,10000.0000000037
91990,91991,9999.99999999627
91990,91099,10000
91991,91100,10000.0000000037
92876,92877,9999.99999999627
92876,93767,9999.99999998882
92890,91999,10000
92890,92891,9999.99999999627
92890,93781,10000
93171,93172,9999.99999999627
93171,94062,10000
94060,94061,10000.0000000037
94060,94059,10000
94060,94951,10000.0000000075
94061,94062,10000.0000000037
94061,94952,10000.0000000075
94624,95515,10000.0000000037
94624,94623,9999.99999999627
94899,94008,10000.0000000075
94899,94898,9999.99999999627
94899,94900,9999.99999999627
94952,94951,9999.99999999627
95789,96680,10000.0000000075
95789,94898,10000
95789,95788,10000.0000000037
95791,96682,9999.99999999255
95791,94900,9999.9999999851
95791,95792,10000.0000000037
95842,94951,10000.0000000075
95842,95841,10000.0000000037
96680,96681,9999.99999999627
96680,97571,10000.0000000075
96680,96679,9999.99999999627
96681,96682,9999.99999999627
96681,97572,10000
96682,96683,9999.99999999627
96682,97573,9999.99999999255
96683,97574,10000
96683,96684,9999.99999999627
96683,95792,10000.0000000075
96732,95841,9999.9999999851
96732,96731,9999.99999999627
97571,97572,10000.0000000037
97571,98462,10000
97572,97573,10000.0000000037
97572,98463,10000
97573,97574,10000.0000000037
97573,98464,9999.99999999255
97574,98465,10000
97574,97575,10000.0000000037
97621,98512,10000
97621,96730,10000
97621,97622,10000.0000000037
98463,98464,9999.99999999627
98463,99354,10000
98463,98462,9999.99999999627
98464,98465,9999.99999999627
98464,99355,9999.99999999255
98465,98466,9999.99999999627
98465,99356,10000
98466,99357,10000.0000000075
98466,97575,10000
98466,98467,9999.99999999627
98512,98511,9999.99999999627
99354,99355,10000.0000000075
99354,100245,10000
99354,99353,10000.0000000037
99355,99356,10000.0000000075
99355,100246,9999.99999999255
99356,99357,10000.0000000075
99356,100247,10000
99357,100248,10000.0000000075
99357,99358,10000.0000000037
99949,99950,9999.99999999627
99949,100840,10000.0000000037
99950,100841,9999.99999998882
100245,100246,9999.99999999627
100245,101136,10000
100245,100244,10000.0000000037
100246,100247,9999.99999999627
100246,101137,9999.99999999255
100247,100248,9999.99999999627
100247,101138,10000
100248,100249,9999.99999999627
100248,101139,10000.0000000075
100249,99358,10000
100249,100250,10000.0000000037
100838,100839,9999.99999999627
100838,101729,10000.0000000037
101136,101137,9999.99999999627
101136,101135,9999.99999999627
101136,102027,10000.0000000075
101137,101138,9999.99999999627
101137,102028,9999.99999999255
101138,101139,9999.99999999627
101141,102032,9999.99999999255
101141,101142,9999.99999999627
101141,100250,10000.0000000075
101183,100292,10000.0000000075
101183,101182,9999.99999999627
101311,100420,10000
101311,101312,9999.99999999627
101313,100422,9999.9999999851
101313,101312,9999.99999999627
101313,101314,9999.99999999627
102028,102919,9999.9999999851
102028,102027,10000
102032,102033,10000
102032,102923,10000.0000000075
102618,102617,9999.99999999627
102618,102619,9999.99999999627
102618,103509,9999.99999999255
102920,102921,9999.99999999627
102920,103811,10000
102920,102919,9999.99999999627
102921,102922,9999.99999999627
102921,103812,10000.0000000075
102922,103813,10000
102922,102923,9999.99999999627
103084,102193,10000
103084,103083,9999.99999999627
103084,103085,9999.99999999627
103507,103506,10000.0000000037
103507,103508,10000.0000000037
103811,103812,10000.0000000037
103811,103810,10000.0000000037
103811,104702,10000.0000000075
103812,103813,10000.0000000037
103812,104703,10000.0000000075
103813,104704,10000
103813,103814,10000.0000000037
104703,104704,9999.99999999627
104703,105594,10000.0000000075
104703,104702,9999.99999999627
104704,104705,9999.99999999627
104704,105595,10000
104705,105596,9999.99999999255
104705,103814,10000.0000000075
104705,104706,9999.99999999627
104746,104747,9999.99999999627
104746,105637,9999.99999999255
104746,104745,9999.99999999627
104747,105638,10000
105594,105595,10000.0000000037
105594,106485,10000.0000000075
105594,105593,10000.0000000037
105595,105596,10000.0000000037
105595,106486,10000
105596,106487,9999.99999999255
105596,105597,10000.0000000037
105636,105637,10000.0000000037
105636,106527,10000
105636,104745,10000.0000000075
105636,105635,10000.0000000037
105637,105638,10000.0000000037
105637,106528,9999.99999999255
105751,104860,10000.0000000075
105751,105750,10000.0000000037
106485,106486,9999.99999999627
106485,106484,9999.99999999627
106485,107376,10000
106486,106487,9999.99999999627
106486,107377,10000
106487,106488,9999.99999999627
106487,107378,10000.0000000075
106525,106526,9999.99999999627
106525,105634,10000.0000000075
106525,107416,10000.0000000075
106526,106527,9999.99999999627
106526,107417,10000.0000000075
106526,105635,10000
106527,106528,9999.99999999627
107042,107933,10000.0000000037
107042,107043,10000.0000000037
107245,106354,10000.0000000075
107245,107244,10000.0000000037
107245,107246,10000.0000000037
107377,108268,10000
107377,107376,10000.0000000037
107377,107378,10000.0000000037
107417,108308,10000.0000000075
107417,107416,10000.0000000037
107546,107545,10000.0000000037
107546,108437,10000.0000000075
107933,107934,10000.0000000037
107941,107050,10000.0000000037
107941,107942,10000.0000000037
108100,107209,10000
108100,108099,10000.0000000037
108108,107217,9999.99999999255
108108,108109,10000.0000000037
108268,108267,10000.0000000037
108268,109159,10000
108268,108269,10000.0000000037
108305,108306,9999.99999999627
108305,109196,10000.0000000075
108306,109197,10000
108306,108307,10000.0000000037
108308,109199,10000.0000000075
108308,108307,10000.0000000037
109197,109198,9999.99999999627
109197,110088,10000
109197,109196,9999.99999999627
109198,109199,9999.99999999627
109198,110089,10000
109198,108307,10000.0000000075
110086,110087,10000.0000000037
110086,110977,10000
110086,109195,10000
110086,110085,10000
110087,110088,10000.0000000037
110087,110978,9999.99999999255
110087,109196,10000.0000000075
110088,110089,10000.0000000037
110088,110979,10000
110089,110980,10000
110977,110978,9999.99999999627
110977,111868,10000
110977,110976,9999.99999999627
110978,110979,9999.99999999627
110978,111869,9999.99999999255
110979,110980,9999.99999999627
110979,111870,10000
110980,111871,10000
111164,112055,10000
111164,110273,10000.0000000075
111164,111163,9999.99999999627
111164,111165,9999.99999999627
111665,112556,10000
111665,111664,10000.0000000037
111672,111673,10000.0000000037
111697,112588,9999.99999999255
111697,111696,10000.0000000037
111866,111867,10000.0000000037
111866,112757,10000
111866,110975,10000.0000000075
111866,111865,10000.0000000037
111867,111868,10000.0000000037
111867,112758,10000.0000000075
111867,110976,10000
111868,111869,10000.0000000037
111868,112759,10000
111869,111870,10000.0000000037
111869,112760,9999.99999999255
111870,111871,10000.0000000037
111871,111872,10000.0000000037
111872,112763,10000.0000000075
112055,112054,10000.0000000037
112055,112946,10000.0000000075
112055,112056,10000.0000000037
112556,112557,9999.99999999627
112556,113447,10000
112556,112555,9999.99999999627
112588,112587,9999.99999999627
112757,112758,9999.99999999627
112757,113648,10000
112757,112756,9999.99999999627
112758,112759,9999.99999999627
112758,113649,10000.0000000075
112759,112760,9999.99999999627
113447,114338,10000
113447,113446,10000.0000000037
113645,113646,10000.0000000037
113645,114536,10000.0000000075
113645,112754,10000
113645,113644,10000.0000000037
113646,113647,10000.0000000037
113646,114537,10000
113646,112755,10000.0000000075
113647,113648,10000.0000000037
113647,114538,9999.99999999255
113647,112756,9999.9999999851
113648,113649,10000.0000000037
113648,114539,10000
113649,114540,10000.0000000075
114338,115229,10000
114338,114337,9999.99999999627
114375,115266,10000
114375,114374,9999.99999999627
114375,114376,9999.99999999627
114531,114532,9999.99999999627
114531,115422,10000.0000000075
114531,113640,10000
114531,114530,9999.99999999627
114532,115423,10000
114532,113641,10000
114532,114533,9999.99999999627
114534,114535,9999.99999999627
114534,115425,10000
114534,113643,9999.9999999851
114534,114533,9999.99999999627
114535,114536,9999.99999999627
114535,115426,10000
114535,113644,10000.0000000075
114536,114537,9999.99999999627
114537,114538,9999.99999999627
114537,115428,10000
114538,114539,9999.99999999627
114539,114540,9999.99999999627
115229,115228,10000.0000000037
115229,116120,10000.0000000037
115266,115265,10000.0000000037
115266,115267,10000.0000000037
115419,115420,10000.0000000075
115419,114528,10000.0000000075
115419,115418,10000.0000000037
